timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,latitude,longitude,altitude,satellite_count,position_lock,temperature,pressure,barometer_altitude,rocket_state,l1_extension,l2_extension,
1499820,-0.594384,-0.53436,-0.910608,-77.28,262.99,-69.09,-0.10626,-0.17808,0.25242,41.481,-89.501,2437.32,19,1,21.47,745.83,2640.31,7,0.0385444,0,
1499830,-0.641964,-0.242292,-0.612684,-89.39,285.25,-50.89,-0.13902,-0.17514,0.2226,41.481,-89.501,2437.32,19,1,21.46,745.99,2638.37,7,0.0417713,0,
1499840,-0.641964,-0.242292,-0.612684,-89.39,285.25,-50.89,-0.13902,-0.17514,0.2226,41.481,-89.501,2435.54,19,1,21.46,745.99,2638.37,7,0.0417713,0,
1499850,-0.641964,-0.242292,-0.612684,-89.39,285.25,-50.89,-0.13902,-0.17514,0.2226,41.481,-89.501,2435.54,19,1,21.46,745.99,2638.37,7,0.0417713,0,
1499860,-0.676368,-0.185928,-0.502152,-94.78,307.93,-31.85,-0.17136,-0.17262,0.18326,41.481,-89.501,2435.54,19,1,21.43,746,2637.99,7,0.0460507,0,
1499870,-0.676368,-0.185928,-0.502152,-94.78,307.93,-31.85,-0.17136,-0.17262,0.18326,41.481,-89.501,2435.54,19,1,21.43,746,2637.99,7,0.0460507,0,
1499880,-1.21,-0.349896,-0.361608,-94.92,325.15,-4.69,-0.18886,-0.16954,0.13328,41.481,-89.501,2435.54,19,1,21.45,745.96,2638.63,7,0.049503,0,
1499890,-1.21,-0.349896,-0.361608,-94.92,325.15,-4.69,-0.18886,-0.16954,0.13328,41.481,-89.501,2435.54,19,1,21.45,745.96,2638.63,7,0.049503,0,
1499900,-1.21,-0.349896,-0.361608,-94.92,325.15,-4.69,-0.18886,-0.16954,0.13328,41.481,-89.501,2435.54,19,1,21.45,745.96,2638.63,7,0.049503,0,
1499910,-1.38787,-0.3111,0.32574,-86.87,330.82,28.14,-0.19768,-0.17164,0.0805,41.481,-89.501,2435.54,19,1,21.46,745.96,2638.72,7,0.0514503,0,
1499920,-1.38787,-0.3111,0.32574,-86.87,330.82,28.14,-0.19768,-0.17164,0.0805,41.4809,-89.501,2433.84,19,1,21.46,745.96,2638.72,7,0.0514503,0,
1499930,-1.38787,-0.3111,0.32574,-86.87,330.82,28.14,-0.19768,-0.17164,0.0805,41.4809,-89.501,2433.84,19,1,21.46,745.96,2638.72,7,0.0514503,0,
1499940,-1.08263,-0.20862,0.431148,-64.54,325.64,62.16,-0.19418,-0.168,0.03976,41.4809,-89.501,2433.84,19,1,21.45,745.84,2640.02,7,0.0487133,0,
1499950,-1.08263,-0.20862,0.431148,-64.54,325.64,62.16,-0.19418,-0.168,0.03976,41.4809,-89.501,2433.84,19,1,21.45,745.84,2640.02,7,0.0487133,0,
1499960,-0.528504,-0.024156,0.063684,-41.51,312.48,83.09,-0.17346,-0.1666,-0.00504,41.4809,-89.501,2433.84,19,1,21.45,745.81,2640.36,7,0.0458096,0,
1499970,-0.528504,-0.024156,0.063684,-41.51,312.48,83.09,-0.17346,-0.1666,-0.00504,41.4809,-89.501,2433.84,19,1,21.45,745.81,2640.36,7,0.0458096,0,
1499980,-0.528504,-0.024156,0.063684,-41.51,312.48,83.09,-0.17346,-0.1666,-0.00504,41.4809,-89.501,2433.84,19,1,21.45,745.81,2640.36,7,0.0458096,0,
1499990,-0.33306,0.008052,0.248148,-17.15,297.29,95.48,-0.1533,-0.15918,-0.03318,41.4809,-89.501,2433.84,19,1,21.43,745.54,2643.31,7,0.0475462,0,
1500000,-0.33306,0.008052,0.248148,-17.15,297.29,95.48,-0.1533,-0.15918,-0.03318,41.4809,-89.501,2433.84,19,1,21.43,745.54,2643.31,7,0.0475462,0,
1500010,-0.33306,0.008052,0.248148,-17.15,297.29,95.48,-0.1533,-0.15918,-0.03318,41.4809,-89.501,2433.84,19,1,21.43,745.54,2643.31,7,0.0475462,0,
1500020,-0.245952,-0.044652,0.859368,3.5,251.44,98.63,-0.1197,-0.15764,-0.04074,41.4809,-89.501,2432.05,19,1,21.45,745.51,2643.83,7,0.0432968,0,
1500030,-0.245952,-0.044652,0.859368,3.5,251.44,98.63,-0.1197,-0.15764,-0.04074,41.4809,-89.501,2432.05,19,1,21.45,745.51,2643.83,7,0.0432968,0,
1500040,-0.156648,0.087108,0.228384,21.84,224.98,96.81,-0.08596,-0.15512,-0.04718,41.4809,-89.501,2432.05,19,1,21.45,745.64,2642.33,7,0.0328434,0,
1500050,-0.156648,0.087108,0.228384,21.84,224.98,96.81,-0.08596,-0.15512,-0.04718,41.4809,-89.501,2432.05,19,1,21.45,745.64,2642.33,7,0.0328434,0,
1500060,-0.156648,0.087108,0.228384,21.84,224.98,96.81,-0.08596,-0.15512,-0.04718,41.4809,-89.501,2432.05,19,1,21.45,745.64,2642.33,7,0.0328434,0,
1500070,-0.011712,-0.038064,0.386496,45.15,206.71,94.92,-0.05362,-0.15386,-0.0553,41.4809,-89.501,2432.05,19,1,21.45,746.06,2637.48,7,0.0311375,0,
1500080,-0.011712,-0.038064,0.386496,45.15,206.71,94.92,-0.05362,-0.15386,-0.0553,41.4809,-89.501,2432.05,19,1,21.45,746.06,2637.48,7,0.0311375,0,
1500090,-0.341112,-0.022692,-0.093696,42.35,150.01,86.87,-0.01092,-0.15554,-0.05054,41.4809,-89.501,2432.05,19,1,21.41,745.73,2640.93,7,0.0293533,0,
1500100,-0.341112,-0.022692,-0.093696,42.35,150.01,86.87,-0.01092,-0.15554,-0.05054,41.4809,-89.501,2432.05,19,1,21.41,745.73,2640.93,7,0.0293533,0,
1500110,-0.341112,-0.022692,-0.093696,42.35,150.01,86.87,-0.01092,-0.15554,-0.05054,41.4809,-89.501,2432.05,19,1,21.41,745.73,2640.93,7,0.0293533,0,
1500120,-0.341112,-0.022692,-0.093696,42.35,150.01,86.87,-0.01092,-0.15554,-0.05054,41.4809,-89.501,2432.05,19,1,21.41,745.73,2640.93,7,0.0293533,0,
1500130,-0.341112,-0.022692,-0.093696,42.35,150.01,86.87,-0.01092,-0.15554,-0.05054,41.4809,-89.501,2432.05,19,1,21.41,745.73,2640.93,7,0.0293533,0,
1500140,-0.434076,-0.042456,-0.204228,45.43,120.96,85.19,0.01596,-0.15652,-0.03738,41.4809,-89.501,2432.05,19,1,21.41,745.83,2639.78,7,0.0152343,0,
1500150,-0.434076,-0.042456,-0.204228,45.43,120.96,85.19,0.01596,-0.15652,-0.03738,41.4809,-89.501,2432.05,19,1,21.41,745.83,2639.78,7,0.0152343,0,
1500160,-0.096624,-0.734196,0.584136,59.22,93.31,81.69,0.03878,-0.15904,-0.02352,41.4809,-89.501,2432.05,19,1,21.43,745.92,2638.91,7,0.0112505,0,
1500170,-0.096624,-0.734196,0.584136,59.22,93.31,81.69,0.03878,-0.15904,-0.02352,41.4809,-89.501,2432.05,19,1,21.43,745.92,2638.91,7,0.0112505,0,
1500180,-0.096624,-0.734196,0.584136,59.22,93.31,81.69,0.03878,-0.15904,-0.02352,41.4809,-89.501,2432.05,19,1,21.43,745.92,2638.91,7,0.0112505,0,
1500190,0.566568,-1.08116,0.958188,74.34,68.74,64.4,0.05404,-0.15134,-0.01596,41.4809,-89.501,2432.05,19,1,21.42,746.11,2636.63,7,0.00792465,0,
1500200,0.566568,-1.08116,0.958188,74.34,68.74,64.4,0.05404,-0.15134,-0.01596,41.4809,-89.501,2432.05,19,1,21.42,746.11,2636.63,7,0.00792465,0,
1500210,0.780312,-1.2239,0.535092,87.01,50.68,43.89,0.07112,-0.15624,0.01316,41.4809,-89.501,2428.11,19,1,21.42,746.19,2635.71,7,0.00597537,0,
1500220,0.780312,-1.2239,0.535092,87.01,50.68,43.89,0.07112,-0.15624,0.01316,41.4809,-89.501,2428.11,19,1,21.42,746.19,2635.71,7,0.00597537,0,
1500230,0.780312,-1.2239,0.535092,87.01,50.68,43.89,0.07112,-0.15624,0.01316,41.4809,-89.501,2428.11,19,1,21.42,746.19,2635.71,7,0.00597537,0,
1500240,0.68808,-1.38128,-0.3294,88.41,26.67,18.13,0.08218,-0.15092,0.0371,41.4809,-89.501,2428.11,19,1,21.44,746.16,2636.23,7,0,0,
1500250,0.68808,-1.38128,-0.3294,88.41,26.67,18.13,0.08218,-0.15092,0.0371,41.4809,-89.501,2428.11,19,1,21.44,746.16,2636.23,7,0,0,
1500260,0.68808,-1.38128,-0.3294,88.41,26.67,18.13,0.08218,-0.15092,0.0371,41.4809,-89.501,2428.11,19,1,21.44,746.16,2636.23,7,0,0,
1500270,0.56364,-1.17925,-0.303048,88.27,6.37,-1.75,0.0868,-0.15596,0.06538,41.4809,-89.501,2428.11,19,1,21.43,746.4,2633.37,7,0,0,
1500280,0.56364,-1.17925,-0.303048,88.27,6.37,-1.75,0.0868,-0.15596,0.06538,41.4809,-89.501,2428.11,19,1,21.43,746.4,2633.37,7,0,0,
1500290,0.104676,-1.07897,-0.590724,73.01,-31.5,-18.76,0.0826,-0.1596,0.09114,41.4809,-89.501,2428.11,19,1,21.41,746.44,2632.73,7,0,0.0086628,
1500300,0.104676,-1.07897,-0.590724,73.01,-31.5,-18.76,0.0826,-0.1596,0.09114,41.4809,-89.501,2428.11,19,1,21.41,746.44,2632.73,7,0,0.0086628,
1500310,0.104676,-1.07897,-0.590724,73.01,-31.5,-18.76,0.0826,-0.1596,0.09114,41.4809,-89.501,2428.11,19,1,21.41,746.44,2632.73,7,0,0.0086628,
1500320,0.104676,-1.07897,-0.590724,73.01,-31.5,-18.76,0.0826,-0.1596,0.09114,41.4809,-89.501,2428.11,19,1,21.41,746.44,2632.73,7,0,0.0086628,
1500330,0.104676,-1.07897,-0.590724,73.01,-31.5,-18.76,0.0826,-0.1596,0.09114,41.4809,-89.501,2428.11,19,1,21.42,746.35,2633.86,7,0,0.0086628,
1500340,0.174948,-1.13606,-1.07824,60.9,-58.17,-26.53,0.07868,-0.1554,0.09884,41.4809,-89.501,2428.11,19,1,21.42,746.35,2633.86,7,0,0.0113569,
1500350,0.174948,-1.13606,-1.07824,60.9,-58.17,-26.53,0.07868,-0.1554,0.09884,41.4809,-89.501,2428.11,19,1,21.42,746.35,2633.86,7,0,0.0113569,
1500360,0.17568,-1.05994,-1.20341,44.24,-86.59,-34.37,0.06706,-0.1568,0.11816,41.4809,-89.501,2428.11,19,1,21.44,746.37,2633.81,7,0,0.00804562,
1500370,0.17568,-1.05994,-1.20341,44.24,-86.59,-34.37,0.06706,-0.1568,0.11816,41.4809,-89.501,2428.11,19,1,21.44,746.37,2633.81,7,0,0.00804562,
1500380,0.17568,-1.05994,-1.20341,44.24,-86.59,-34.37,0.06706,-0.1568,0.11816,41.4809,-89.501,2428.11,19,1,21.44,746.37,2633.81,7,0,0.00804562,
1500390,0.19764,-1.1734,-1.36006,27.72,-115.36,-42.56,0.06734,-0.15218,0.12124,41.4809,-89.501,2428.11,19,1,21.42,746.43,2632.93,7,0,0.0158246,
1500400,0.19764,-1.1734,-1.36006,27.72,-115.36,-42.56,0.06734,-0.15218,0.12124,41.4809,-89.501,2428.11,19,1,21.42,746.43,2632.93,7,0,0.0158246,
1500410,0.233508,-1.05774,-1.44716,9.17,-147.07,-50.54,0.06076,-0.1533,0.12208,41.4809,-89.501,2423.89,19,1,21.44,746.24,2635.31,7,0,0.0201815,
1500420,0.233508,-1.05774,-1.44716,9.17,-147.07,-50.54,0.06076,-0.1533,0.12208,41.4809,-89.501,2423.89,19,1,21.44,746.24,2635.31,7,0,0.0201815,
1500430,0.233508,-1.05774,-1.44716,9.17,-147.07,-50.54,0.06076,-0.1533,0.12208,41.4809,-89.501,2423.89,19,1,21.44,746.24,2635.31,7,0,0.0201815,
1500440,0.527772,-1.22976,-1.79194,-11.48,-179.76,-63.14,0.05068,-0.15484,0.11116,41.4809,-89.501,2423.89,19,1,21.43,746.32,2634.29,7,0,0.0252816,
1500450,0.527772,-1.22976,-1.79194,-11.48,-179.76,-63.14,0.05068,-0.15484,0.11116,41.4809,-89.501,2423.89,19,1,21.43,746.32,2634.29,7,0,0.0303002,
1500460,0.527772,-1.22976,-1.79194,-11.48,-179.76,-63.14,0.05068,-0.15484,0.11116,41.4809,-89.501,2423.89,19,1,21.43,746.32,2634.29,7,0,0.0303002,
1500470,0.546072,-1.06433,-1.52183,-30.94,-211.4,-80.99,0.035,-0.15064,0.10808,41.4809,-89.501,2423.89,19,1,21.47,746.42,2633.5,7,0,0.0349246,
1500480,0.546072,-1.06433,-1.52183,-30.94,-211.4,-80.99,0.035,-0.15064,0.10808,41.4809,-89.501,2423.89,19,1,21.47,746.42,2633.5,7,0,0.0349246,
1500490,0.693204,-0.94428,-1.64993,-51.52,-264.67,-117.53,0.00504,-0.14476,0.08638,41.4809,-89.501,2423.89,19,1,21.42,746.16,2636.05,7,0,0.0454397,
1500500,0.693204,-0.94428,-1.64993,-51.52,-264.67,-117.53,0.00504,-0.14476,0.08638,41.4809,-89.501,2423.89,19,1,21.42,746.16,2636.05,7,0,0.0454397,
1500510,0.693204,-0.94428,-1.64993,-51.52,-264.67,-117.53,0.00504,-0.14476,0.08638,41.4809,-89.501,2423.89,19,1,21.42,746.16,2636.05,7,0,0.0454397,
1500520,0.693204,-0.94428,-1.64993,-51.52,-264.67,-117.53,0.00504,-0.14476,0.08638,41.4809,-89.501,2423.89,19,1,21.42,746.16,2636.05,7,0,0.0454397,
1500530,0.584868,-0.742248,-1.54232,-58.24,-299.88,-140.77,-0.01918,-0.14308,0.07616,41.4809,-89.501,2423.89,19,1,21.42,746.06,2637.21,7,0,0.039026,
1500540,0.584868,-0.742248,-1.54232,-58.24,-299.88,-140.77,-0.01918,-0.14308,0.07616,41.4809,-89.501,2423.89,19,1,21.42,746.06,2637.21,7,0,0.039026,
1500550,0.584868,-0.742248,-1.54232,-58.24,-299.88,-140.77,-0.01918,-0.14308,0.07616,41.4809,-89.501,2423.89,19,1,21.42,746.06,2637.21,7,0,0.039026,
1500560,0.372588,-0.509472,-1.34468,-56.91,-330.33,-161.84,-0.049,-0.14798,0.06398,41.4809,-89.501,2423.89,19,1,21.44,746.39,2633.58,7,0,0.0486165,
1500570,0.372588,-0.509472,-1.34468,-56.91,-330.33,-161.84,-0.049,-0.14798,0.06398,41.4809,-89.501,2423.89,19,1,21.44,746.39,2633.58,7,0,0.0486165,
1500580,0.372588,-0.509472,-1.34468,-56.91,-330.33,-161.84,-0.049,-0.14798,0.06398,41.4809,-89.501,2423.89,19,1,21.44,746.39,2633.58,7,0,0.0486165,
1500590,0.342576,-0.327936,-1.52988,-48.86,-359.1,-177.45,-0.08624,-0.14868,0.06272,41.4809,-89.501,2423.89,19,1,21.45,746.48,2632.63,7,0,0.0526301,
1500600,0.342576,-0.327936,-1.52988,-48.86,-359.1,-177.45,-0.08624,-0.14868,0.06272,41.4809,-89.501,2423.89,19,1,21.45,746.48,2632.63,7,0,0.0526301,
1500610,0.078324,-0.327204,-1.56502,-35.35,-383.04,-189.42,-0.12502,-0.15246,0.05978,41.4808,-89.501,2421.85,19,1,21.46,746.64,2630.87,7,0,0.0567511,
1500620,0.078324,-0.327204,-1.56502,-35.35,-383.04,-189.42,-0.12502,-0.15246,0.05978,41.4808,-89.501,2421.85,19,1,21.46,746.64,2630.87,7,0,0.0567511,
1500630,0.078324,-0.327204,-1.56502,-35.35,-383.04,-189.42,-0.12502,-0.15246,0.05978,41.4808,-89.501,2421.85,19,1,21.46,746.64,2630.87,7,0,0.0567511,
1500640,-0.064416,-0.272304,-1.58551,-18.13,-399.07,-194.88,-0.16842,-0.1554,0.08246,41.4808,-89.501,2421.85,19,1,21.45,746.7,2630.09,7,0,0.0597802,
1500650,-0.064416,-0.272304,-1.58551,-18.13,-399.07,-194.88,-0.16842,-0.1554,0.08246,41.4808,-89.501,2421.85,19,1,21.45,746.7,2630.09,7,0,0.0597802,
1500660,-0.257664,-0.289872,-1.46986,0.77,-410.76,-193.48,-0.21742,-0.17878,0.1246,41.4808,-89.501,2421.85,19,1,21.48,747.08,2625.97,7,0,0.0612636,
1500670,-0.257664,-0.289872,-1.46986,0.77,-410.76,-193.48,-0.21742,-0.17878,0.1246,41.4808,-89.501,2421.85,19,1,21.48,747.08,2625.97,7,0,0.0612636,
1500680,-0.257664,-0.289872,-1.46986,0.77,-410.76,-193.48,-0.21742,-0.17878,0.1246,41.4808,-89.501,2421.85,19,1,21.48,747.08,2625.97,7,0,0.0612636,
1500690,-0.26718,-0.297924,-1.36664,18.83,-416.01,-187.39,-0.24178,-0.19264,0.16422,41.4808,-89.501,2419.82,19,1,21.49,747.42,2622.14,7,0,0.0625124,
1500700,-0.26718,-0.297924,-1.36664,18.83,-416.01,-187.39,-0.24178,-0.19264,0.16422,41.4808,-89.501,2419.82,19,1,21.49,747.42,2622.14,7,0,0.0625124,
1500710,-0.26718,-0.297924,-1.36664,18.83,-416.01,-187.39,-0.24178,-0.19264,0.16422,41.4808,-89.501,2419.82,19,1,21.49,747.42,2622.14,7,0,0.0625124,
1500720,-0.749568,-0.232776,-1.44204,37.59,-408.73,-173.32,-0.25102,-0.21574,0.2205,41.4808,-89.501,2419.82,19,1,21.49,747.3,2623.52,7,0,0.0623504,
1500730,-0.749568,-0.232776,-1.44204,37.59,-408.73,-173.32,-0.25102,-0.21574,0.2205,41.4808,-89.501,2419.82,19,1,21.49,747.3,2623.52,7,0,0.0623504,
1500740,-0.267912,-0.210084,-1.32712,51.52,-393.75,-155.26,-0.25116,-0.23478,0.27468,41.4808,-89.501,2419.82,19,1,21.48,747.32,2623.2,7,0,0.0597982,
1500750,-0.267912,-0.210084,-1.32712,51.52,-393.75,-155.26,-0.25116,-0.23478,0.27468,41.4808,-89.501,2419.82,19,1,21.48,747.32,2623.2,7,0,0.0597982,
1500760,-0.267912,-0.210084,-1.32712,51.52,-393.75,-155.26,-0.25116,-0.23478,0.27468,41.4808,-89.501,2419.82,19,1,21.48,747.32,2623.2,7,0,0.0597982,
1500770,-0.390156,-0.158112,-1.31101,62.51,-378.98,-136.22,-0.23758,-0.252,0.32676,41.4808,-89.501,2417.94,19,1,21.5,747.45,2621.88,7,0,0.0566546,
1500780,-0.390156,-0.158112,-1.31101,62.51,-378.98,-136.22,-0.23758,-0.252,0.32676,41.4808,-89.501,2417.94,19,1,21.5,747.45,2621.88,7,0,0.0566546,
1500790,-0.273036,-0.232776,-1.36957,67.83,-367.08,-117.04,-0.21308,-0.27286,0.37548,41.4808,-89.501,2417.94,19,1,21.49,747.41,2622.25,7,0,0.0544652,
1500800,-0.273036,-0.232776,-1.36957,67.83,-367.08,-117.04,-0.21308,-0.27286,0.37548,41.4808,-89.501,2417.94,19,1,21.49,747.41,2622.25,7,0,0.0544652,
1500810,-0.273036,-0.232776,-1.36957,67.83,-367.08,-117.04,-0.21308,-0.27286,0.37548,41.4808,-89.501,2417.94,19,1,21.49,747.41,2622.25,7,0,0.0544652,
1500820,-0.13542,-0.297192,-1.52549,66.01,-357.56,-97.58,-0.18298,-0.2891,0.41104,41.4808,-89.501,2417.94,19,1,21.5,747.54,2620.84,7,0,0.0530165,
1500830,-0.13542,-0.297192,-1.52549,66.01,-357.56,-97.58,-0.18298,-0.2891,0.41104,41.4808,-89.501,2417.94,19,1,21.5,747.54,2620.84,7,0,0.0530165,
1500840,-0.13542,-0.297192,-1.52549,66.01,-357.56,-97.58,-0.18298,-0.2891,0.41104,41.4808,-89.501,2417.94,19,1,21.5,747.54,2620.84,7,0,0.0530165,
1500850,0.049776,-0.398208,-1.63236,57.33,-355.46,-80.15,-0.13076,-0.30604,0.44086,41.4808,-89.501,2417.94,19,1,21.51,747.33,2623.35,7,0,0.0518677,
1500860,0.049776,-0.398208,-1.63236,57.33,-355.46,-80.15,-0.13076,-0.30604,0.44086,41.4808,-89.501,2417.94,19,1,21.51,747.33,2623.35,7,0,0.0518677,
1500870,0.3294,-0.467016,-1.80511,41.72,-361.76,-68.11,-0.0861,-0.31766,0.46354,41.4808,-89.501,2415.82,19,1,21.48,747.52,2620.89,7,0,0.0526199,
1500880,0.3294,-0.467016,-1.80511,41.72,-361.76,-68.11,-0.0861,-0.31766,0.46354,41.4808,-89.501,2415.82,19,1,21.48,747.52,2620.89,7,0,0.0526199,
1500890,0.3294,-0.467016,-1.80511,41.72,-361.76,-68.11,-0.0861,-0.31766,0.46354,41.4808,-89.501,2415.82,19,1,21.48,747.52,2620.89,7,0,0.0526199,
1500900,0.748836,-0.496296,-1.70483,24.22,-376.53,-63.42,-0.03416,-0.3213,0.47376,41.4808,-89.501,2415.82,19,1,21.52,747.71,2619.06,7,0,0.0545464,
1500910,0.748836,-0.496296,-1.70483,24.22,-376.53,-63.42,-0.03416,-0.3213,0.47376,41.4808,-89.501,2415.82,19,1,21.52,747.71,2619.06,7,0,0.0545464,
1500920,0.748836,-0.496296,-1.70483,24.22,-376.53,-63.42,-0.03416,-0.3213,0.47376,41.4808,-89.501,2415.82,19,1,21.52,747.71,2619.06,7,0,0.0545464,
1500930,1.05628,-0.588528,-1.74655,2.66,-404.11,-67.34,0.0308,-0.3283,0.47922,41.4808,-89.501,2415.82,19,1,21.5,748.1,2614.39,7,0,0.0577516,
1500940,1.05628,-0.588528,-1.74655,2.66,-404.11,-67.34,0.0308,-0.3283,0.47922,41.4808,-89.501,2415.82,19,1,21.5,748.1,2614.39,7,0,0.0577516,
1500950,1.2466,-0.458964,-1.8095,-15.89,-441.7,-80.85,0.09856,-0.32704,0.46256,41.4808,-89.501,2413.84,19,1,21.51,747.92,2616.55,7,0,0.0633848,
1500960,1.2466,-0.458964,-1.8095,-15.89,-441.7,-80.85,0.09856,-0.32704,0.46256,41.4808,-89.501,2413.84,19,1,21.51,747.92,2616.55,7,0,0.0633848,
1500970,1.2466,-0.458964,-1.8095,-15.89,-441.7,-80.85,0.09856,-0.32704,0.46256,41.4808,-89.501,2413.84,19,1,21.51,747.92,2616.55,7,0,0.0633848,
1500980,1.30369,-0.32208,-1.26929,-25.76,-478.59,-100.8,0.15666,-0.32452,0.4354,41.4808,-89.501,2413.84,19,1,21.53,748.15,2614.08,7,0,0.0756469,
1500990,1.30369,-0.32208,-1.26929,-25.76,-478.59,-100.8,0.15666,-0.32452,0.4354,41.4808,-89.501,2413.84,19,1,21.53,748.15,2614.08,7,0,0.0756469,
1501000,1.23269,-0.202032,-0.946476,-23.73,-499.45,-122.5,0.21882,-0.31598,0.37506,41.4808,-89.501,2413.84,19,1,21.51,747.85,2617.36,7,0,0.0769078,
1501010,1.23269,-0.202032,-0.946476,-23.73,-499.45,-122.5,0.21882,-0.31598,0.37506,41.4808,-89.501,2413.84,19,1,21.51,747.85,2617.36,7,0,0.0769078,
1501020,1.23269,-0.202032,-0.946476,-23.73,-499.45,-122.5,0.21882,-0.31598,0.37506,41.4808,-89.501,2413.84,19,1,21.51,747.85,2617.36,7,0,0.0769078,
1501030,1.12801,-0.163236,-0.759816,-9.59,-505.68,-140.35,0.2667,-0.29666,0.32046,41.4808,-89.501,2411.89,19,1,21.53,748.27,2612.69,7,0,0.0759376,
1501040,1.12801,-0.163236,-0.759816,-9.59,-505.68,-140.35,0.2667,-0.29666,0.32046,41.4808,-89.501,2411.89,19,1,21.53,748.27,2612.69,7,0,0.0759376,
1501050,1.12801,-0.163236,-0.759816,-9.59,-505.68,-140.35,0.2667,-0.29666,0.32046,41.4808,-89.501,2411.89,19,1,21.53,748.27,2612.69,7,0,0.0759376,
1501060,0.977952,-0.118584,-0.41358,14.98,-502.32,-153.86,0.29372,-0.2849,0.25578,41.4808,-89.501,2411.89,19,1,21.53,748.36,2611.66,7,0,0.0743169,
1501070,0.977952,-0.118584,-0.41358,14.98,-502.32,-153.86,0.29372,-0.2849,0.25578,41.4808,-89.501,2411.89,19,1,21.53,748.36,2611.66,7,0,0.0743169,
1501080,0.671976,-0.125172,-0.200568,46.41,-487.69,-158.2,0.3066,-0.26796,0.19026,41.4808,-89.501,2411.89,19,1,21.52,748.58,2609.03,7,0,0.0708096,
1501090,0.671976,-0.125172,-0.200568,46.41,-487.69,-158.2,0.3066,-0.26796,0.19026,41.4808,-89.501,2411.89,19,1,21.52,748.58,2609.03,7,0,0.0708096,
1501100,0.671976,-0.125172,-0.200568,46.41,-487.69,-158.2,0.3066,-0.26796,0.19026,41.4808,-89.501,2411.89,19,1,21.52,748.58,2609.03,7,0,0.0708096,
1501110,0.356484,-0.184464,-0.083448,91.07,-472.57,-148.47,0.29456,-0.24528,0.10864,41.4807,-89.501,2407.95,18,1,21.51,748.25,2612.75,7,0,0.0684864,
1501120,0.356484,-0.184464,-0.083448,91.07,-472.57,-148.47,0.29456,-0.24528,0.10864,41.4807,-89.501,2407.95,18,1,21.51,748.25,2612.75,7,0,0.0684864,
1501130,0.356484,-0.184464,-0.083448,91.07,-472.57,-148.47,0.29456,-0.24528,0.10864,41.4807,-89.501,2407.95,18,1,21.51,748.25,2612.75,7,0,0.0684864,
1501140,0.065148,-0.348432,-0.011712,120.47,-469.42,-131.04,0.27202,-0.22834,0.0672,41.4807,-89.501,2407.95,18,1,21.51,748.41,2610.9,7,0,0.0704524,
1501150,0.065148,-0.348432,-0.011712,120.47,-469.42,-131.04,0.27202,-0.22834,0.0672,41.4807,-89.501,2407.95,18,1,21.51,748.41,2610.9,7,0,0.0704524,
1501160,0.065148,-0.348432,-0.011712,120.47,-469.42,-131.04,0.27202,-0.22834,0.0672,41.4807,-89.501,2407.95,18,1,21.51,748.41,2610.9,7,0,0.0704524,
1501170,-0.17934,-0.526308,-0.423096,141.96,-477.75,-101.08,0.24136,-0.21322,0.042,41.4807,-89.501,2407.95,18,1,21.5,748.31,2611.97,7,0,0.0694143,
1501180,-0.17934,-0.526308,-0.423096,141.96,-477.75,-101.08,0.24136,-0.21322,0.042,41.4807,-89.501,2407.95,18,1,21.5,748.31,2611.97,7,0,0.0694143,
1501190,-0.17934,-0.526308,-0.423096,141.96,-477.75,-101.08,0.24136,-0.21322,0.042,41.4807,-89.501,2407.95,18,1,21.5,748.31,2611.97,7,0,0.0694143,
1501200,-0.178608,-0.722484,-0.92964,149.87,-490.91,-66.71,0.21658,-0.19992,0.01442,41.4807,-89.501,2407.95,18,1,21.5,748.38,2611.16,7,0,0.0722052,
1501210,-0.178608,-0.722484,-0.92964,149.87,-490.91,-66.71,0.21658,-0.19992,0.01442,41.4807,-89.501,2407.95,18,1,21.5,748.38,2611.16,7,0,0.0722052,
1501220,0.125904,-1.1163,-1.7224,131.81,-506.66,-21.63,0.18438,-0.18592,-0.00882,41.4807,-89.501,2407.95,18,1,21.47,748.39,2610.78,7,0,0.0747448,
1501230,0.125904,-1.1163,-1.7224,131.81,-506.66,-21.63,0.18438,-0.18592,-0.00882,41.4807,-89.501,2407.95,18,1,21.47,748.39,2610.78,7,0,0.0747448,
1501240,0.125904,-1.1163,-1.7224,131.81,-506.66,-21.63,0.18438,-0.18592,-0.00882,41.4807,-89.501,2407.95,18,1,21.47,748.39,2610.78,7,0,0.0747448,
1501250,0.125904,-1.1163,-1.7224,131.81,-506.66,-21.63,0.18438,-0.18592,-0.00882,41.4807,-89.501,2407.95,18,1,21.47,748.39,2610.78,7,0,0.0747448,
1501260,0.659532,-1.25977,-1.9581,103.88,-503.16,-8.61,0.15694,-0.1827,-0.01946,41.4807,-89.501,2407.95,18,1,21.46,748.43,2610.23,7,0,0.0774115,
1501270,0.659532,-1.25977,-1.9581,103.88,-503.16,-8.61,0.15694,-0.1827,-0.01946,41.4807,-89.501,2407.95,18,1,21.46,748.43,2610.23,7,0,0.0744428,
1501280,0.659532,-1.25977,-1.9581,103.88,-503.16,-8.61,0.15694,-0.1827,-0.01946,41.4807,-89.501,2407.95,18,1,21.46,748.43,2610.23,7,0,0.0744428,
