x,x_noise,vel,accel,accel_noise,CD,Sref,time_sim,predict_alt,flap_extension,kalman_alt,kalman_vel,kalman_accel
3886.399092480353,3911.773014977557,85.18230074400591,-10.625205508730826,-10.193947136311467,0.597,0.008760447364647391,39.930000000000625,4242.576419847581,0.0,3885.5372323061124,85.16944439302218,-10.628419491467808
3887.2503842618157,3892.9822286395374,85.07605897716738,-10.623074589169548,-11.375716185306427,0.597,0.008760447364647391,39.94000000000062,4242.576419847581,0.0,3885.5372323061124,85.16944439302218,-10.628419491467808
3888.1006137321033,3888.9628075312175,84.96983850370768,-10.620947113495879,-10.813152739938523,0.597,0.008760447364647391,39.95000000000062,4243.198638296532,0.0,3887.3902479237922,85.01572062587414,-10.624238839093634
3888.949781103978,3912.7326467951993,84.86363928920287,-10.618823077938488,-9.847812158738508,0.597,0.008760447364647391,39.96000000000062,4243.198638296532,0.0,3887.3902479237922,85.01572062587414,-10.624238839093634
3889.7978865898563,3910.040192335412,84.75746129926667,-10.61670247873374,-11.541295272779513,0.597,0.008760447364647391,39.97000000000062,4243.198638296532,0.0,3887.3902479237922,85.01572062587414,-10.624238839093634
3890.644930401813,3899.889470078393,84.65130449955042,-10.614585312125667,-9.864945066691227,0.597,0.008760447364647391,39.980000000000615,4243.198638296532,0.0,3887.3902479237922,85.01572062587414,-10.624238839093634
3891.490912751578,3894.4916638832847,84.54516885574297,-10.612471574365966,-10.841447098334983,0.597,0.008760447364647391,39.99000000000061,4243.198638296532,0.0,3887.3902479237922,85.01572062587414,-10.624238839093634
3892.3358338505395,3901.6718360905334,84.43905433357065,-10.61036126171398,-9.952280806386327,0.597,0.008760447364647391,40.00000000000061,4243.496014931252,0.0,3891.7043113722634,84.5144647312024,-10.613818146558463
3893.1796939097426,3873.7664498254003,84.33296089879715,-10.608254370436688,-11.448123636188761,0.597,0.008760447364647391,40.01000000000061,4243.496014931252,0.0,3891.7043113722634,84.5144647312024,-10.613818146558463
3894.02249313989,3894.2061883108854,84.22688851722346,-10.606150896808684,-11.970697174903098,0.597,0.008760447364647391,40.02000000000061,4243.496014931252,0.0,3891.7043113722634,84.5144647312024,-10.613818146558463
3894.8642317513427,3912.869124871707,84.12083715468778,-10.604050837112167,-9.68135405725733,0.597,0.008760447364647391,40.030000000000605,4243.496014931252,0.0,3891.7043113722634,84.5144647312024,-10.613818146558463
3895.704909954121,3876.592237364096,84.01480677706549,-10.601954187636927,-10.677170979464336,0.597,0.008760447364647391,40.0400000000006,4243.496014931252,0.0,3891.7043113722634,84.5144647312024,-10.613818146558463
3896.544527957903,3898.4241987696273,83.90879735026901,-10.59986094468033,-10.787975015697429,0.597,0.008760447364647391,40.0500000000006,4241.30477628539,0.0,3895.3943510760423,83.78174752186601,-10.60400188823741
3897.3830859720274,3900.2936885995496,83.80280884024779,-10.597771104547302,-10.527606127936108,0.597,0.008760447364647391,40.0600000000006,4241.30477628539,0.0,3895.3943510760423,83.78174752186601,-10.60400188823741
3898.2205842054914,3918.238125733528,83.69684121298818,-10.59568466355032,-9.99719823322053,0.597,0.008760447364647391,40.0700000000006,4241.30477628539,0.0,3895.3943510760423,83.78174752186601,-10.60400188823741
3899.0570228669526,3889.572711137768,83.59089443451336,-10.593601618009393,-9.892432928688944,0.597,0.008760447364647391,40.080000000000595,4241.30477628539,0.0,3895.3943510760423,83.78174752186601,-10.60400188823741
3899.8924021647294,3892.4290851973647,83.48496847088332,-10.591521964252047,-10.808076743762927,0.597,0.008760447364647391,40.09000000000059,4241.30477628539,0.0,3895.3943510760423,83.78174752186601,-10.60400188823741
3900.7267223068006,3919.0960757582907,83.3790632881947,-10.589445698613321,-10.240291948693745,0.597,0.008760447364647391,40.10000000000059,4240.438636827491,0.0,3899.3749986478315,83.17629531427875,-10.593253479945373
3901.559983500806,3910.853851706346,83.2731788525808,-10.587372817435737,-10.18705572196042,0.597,0.008760447364647391,40.11000000000059,4242.53946117012,0.0,3900.712629681398,83.26654100892466,-10.590346944619503
3902.392185954048,3889.5597862507507,83.16731513021143,-10.5853033170693,-10.43353204257595,0.597,0.008760447364647391,40.12000000000059,4242.53946117012,0.0,3900.712629681398,83.26654100892466,-10.590346944619503
3903.223329873489,3900.879692842865,83.06147208729291,-10.583237193871481,-11.11476735475546,0.597,0.008760447364647391,40.130000000000585,4242.53946117012,0.0,3900.712629681398,83.26654100892466,-10.590346944619503
3904.0534154657553,3911.6127870216974,82.95564969006793,-10.581174444207196,-10.833672848915354,0.597,0.008760447364647391,40.14000000000058,4242.238775311083,0.0,3903.143741029856,82.92488908246676,-10.584542789089644
3904.8824429371352,3914.536555817511,82.84984790481549,-10.580420114808012,-10.271955508649661,0.598,0.008760447364647391,40.15000000000058,4242.238775311083,0.0,3903.143741029856,82.92488908246676,-10.584542789089644
3905.710412428387,3901.3786018625037,82.7440536652305,-10.57836041224029,-10.612408330147971,0.598,0.008760447364647391,40.16000000000058,4242.238775311083,0.0,3903.143741029856,82.92488908246676,-10.584542789089644
3906.537324080176,3897.7664982527954,82.63828000714304,-10.576304079350628,-10.028288226970227,0.598,0.008760447364647391,40.17000000000058,4242.238775311083,0.0,3903.143741029856,82.92488908246676,-10.584542789089644
3907.363178098149,3900.356052223755,82.53252689687064,-10.574251112522873,-9.847610385306968,0.598,0.008760447364647391,40.180000000000575,4242.238775311083,0.0,3903.143741029856,82.92488908246676,-10.584542789089644
3908.187974687616,3913.7920309531114,82.42679430076696,-10.572201508148275,-11.031697130812823,0.598,0.008760447364647391,40.19000000000057,4241.468505374781,0.0,3907.0898313599114,82.3235456526258,-10.575684000037928
3909.011714053551,3891.895920712087,82.32108218522171,-10.57015526262548,-10.378429095967364,0.598,0.008760447364647391,40.20000000000057,4242.091786183575,0.0,3908.0683387964536,82.27816549357757,-10.57321598826531
3909.834396400591,3919.247117780429,82.21539051666062,-10.568112372360513,-10.407441920373799,0.598,0.008760447364647391,40.21000000000057,4242.091786183575,0.0,3908.0683387964536,82.27816549357757,-10.57321598826531
3910.656021933038,3916.9842120626154,82.10971926154528,-10.566072833766771,-10.29247970596256,0.598,0.008760447364647391,40.22000000000057,4242.091786183575,0.0,3908.0683387964536,82.27816549357757,-10.57321598826531
3911.4765908548598,3943.498050107637,82.00406838637313,-10.564036643264993,-10.047211778448645,0.598,0.008760447364647391,40.230000000000565,4242.091786183575,0.0,3908.0683387964536,82.27816549357757,-10.57321598826531
3912.296103369688,3922.491451355048,81.89843785767741,-10.562003797283268,-10.801030636577059,0.598,0.008760447364647391,40.24000000000056,4245.515432601356,0.0,3912.206295584069,82.1866009058519,-10.564748390217295
3913.11455968082,3883.690076586974,81.792827642027,-10.559974292257003,-11.345022697329528,0.598,0.008760447364647391,40.25000000000056,4245.515432601356,0.0,3912.206295584069,82.1866009058519,-10.564748390217295
3913.9319599912196,3906.0532697915437,81.68723770602644,-10.557948124628922,-11.399783462732398,0.598,0.008760447364647391,40.26000000000056,4245.515432601356,0.0,3912.206295584069,82.1866009058519,-10.564748390217295
3914.748304503516,3932.4336942542986,81.58166801631577,-10.555925290849046,-10.369360121826453,0.598,0.008760447364647391,40.27000000000056,4244.554962931746,0.0,3914.438797847598,81.78137836341435,-10.559274487004728
3915.563593420006,3920.375054118769,81.47611853957055,-10.553905787374685,-10.106201218704719,0.598,0.008760447364647391,40.280000000000555,4244.554962931746,0.0,3914.438797847598,81.78137836341435,-10.559274487004728
3916.377826942652,3895.4946262419544,81.37058924250171,-10.551889610670418,-11.187360252265977,0.598,0.008760447364647391,40.29000000000055,4244.554962931746,0.0,3914.438797847598,81.78137836341435,-10.559274487004728
3917.1910052730855,3909.0156274107208,81.2650800918555,-10.54987675720808,-11.6496029628776,0.598,0.008760447364647391,40.30000000000055,4242.2840495443415,0.0,3916.322394797613,81.24599140130319,-10.553514022437422
3918.003128612604,3931.312459669191,81.15959105441343,-10.54786722346676,-11.160150707364325,0.598,0.008760447364647391,40.31000000000055,4242.2840495443415,0.0,3916.322394797613,81.24599140130319,-10.553514022437422
3918.814197162174,3913.836559934151,81.05412209699219,-10.545861005932771,-10.80143902426702,0.598,0.008760447364647391,40.32000000000055,4242.2840495443415,0.0,3916.322394797613,81.24599140130319,-10.553514022437422
3919.624211122429,3915.0010032789755,80.94867318644359,-10.54385810109965,-10.687137460719846,0.598,0.008760447364647391,40.330000000000545,4242.2840495443415,0.0,3916.322394797613,81.24599140130319,-10.553514022437422
