mach,alpha_deg,protuberance,cd_power_off,CD_Power_On,CA_Power_Off,CA_Power_On,CN_Total,CP_Total
2.87,0.0,0.0,0.299,0.239,0.299,0.239,0.0,85.377
2.87,0.0,1.0,0.553,0.492,0.553,0.492,0.0,85.377
2.87,1.0,0.0,0.301,0.241,0.299,0.239,0.128,84.031
2.87,1.0,1.0,0.555,0.495,0.553,0.492,0.128,84.031
2.87,2.0,0.0,0.309,0.249,0.299,0.239,0.275,82.872
2.87,2.0,1.0,0.563,0.502,0.553,0.493,0.275,82.872
2.87,3.0,0.0,0.321,0.261,0.3,0.239,0.419,82.653
2.87,3.0,1.0,0.575,0.515,0.554,0.494,0.419,82.653
2.87,4.0,0.0,0.338,0.277,0.301,0.24,0.546,82.999
2.87,4.0,1.0,0.592,0.532,0.555,0.495,0.546,82.999
2.87,5.0,0.0,0.356,0.296,0.301,0.241,0.643,83.982
2.87,5.0,1.0,0.611,0.55,0.557,0.496,0.643,83.982
2.87,6.0,0.0,0.383,0.322,0.302,0.241,0.783,83.73
2.87,6.0,1.0,0.638,0.577,0.559,0.498,0.783,83.73
2.87,7.0,0.0,0.414,0.354,0.304,0.242,0.928,83.486
2.87,7.0,1.0,0.67,0.609,0.561,0.5,0.928,83.486
2.87,8.0,0.0,0.452,0.391,0.305,0.243,1.076,83.251
2.87,8.0,1.0,0.708,0.647,0.564,0.502,1.076,83.251
2.87,9.0,0.0,0.549,0.488,0.307,0.245,1.571,79.55
2.87,9.0,1.0,0.805,0.744,0.566,0.505,1.571,79.55
2.87,10.0,0.0,0.692,0.63,0.308,0.246,2.234,76.84
2.87,10.0,1.0,0.949,0.888,0.57,0.508,2.234,76.84
2.87,11.0,0.0,0.81,0.748,0.31,0.248,2.646,76.147
2.87,11.0,1.0,1.068,1.006,0.573,0.511,2.646,76.147
2.87,12.0,0.0,0.95,0.889,0.313,0.25,3.1,75.526
2.87,12.0,1.0,1.21,1.148,0.578,0.515,3.1,75.526
2.87,13.0,0.0,1.097,1.035,0.315,0.252,3.51,75.164
2.87,13.0,1.0,1.357,1.295,0.582,0.519,3.51,75.164
2.87,14.0,0.0,1.261,1.199,0.318,0.254,3.937,74.845
2.87,14.0,1.0,1.522,1.46,0.587,0.523,3.937,74.845
2.87,15.0,0.0,1.444,1.382,0.321,0.256,4.385,74.553
2.87,15.0,1.0,1.707,1.645,0.592,0.528,4.385,74.553
2.88,0.0,0.0,0.298,0.238,0.298,0.238,0.0,85.3
2.88,0.0,1.0,0.552,0.492,0.552,0.492,0.0,85.3
2.88,1.0,0.0,0.3,0.24,0.298,0.238,0.128,83.958
2.88,1.0,1.0,0.554,0.494,0.552,0.492,0.128,83.958
2.88,2.0,0.0,0.308,0.248,0.298,0.238,0.275,82.807
2.88,2.0,1.0,0.562,0.502,0.552,0.492,0.275,82.807
2.88,3.0,0.0,0.32,0.26,0.299,0.239,0.418,82.593
2.88,3.0,1.0,0.574,0.514,0.553,0.493,0.418,82.593
2.88,4.0,0.0,0.337,0.277,0.299,0.239,0.545,82.945
2.88,4.0,1.0,0.591,0.531,0.554,0.494,0.545,82.945
2.88,5.0,0.0,0.355,0.295,0.3,0.24,0.642,83.909
2.88,5.0,1.0,0.61,0.55,0.556,0.495,0.642,83.909
2.88,6.0,0.0,0.381,0.321,0.301,0.241,0.782,83.658
2.88,6.0,1.0,0.636,0.576,0.558,0.497,0.782,83.658
2.88,7.0,0.0,0.413,0.353,0.303,0.242,0.926,83.415
2.88,7.0,1.0,0.669,0.608,0.56,0.499,0.926,83.415
2.88,8.0,0.0,0.451,0.391,0.304,0.243,1.079,83.112
2.88,8.0,1.0,0.707,0.647,0.563,0.501,1.079,83.112
2.88,9.0,0.0,0.549,0.488,0.306,0.244,1.58,79.405
2.88,9.0,1.0,0.806,0.745,0.565,0.504,1.58,79.405
2.88,10.0,0.0,0.693,0.632,0.307,0.246,2.246,76.729
2.88,10.0,1.0,0.95,0.889,0.569,0.507,2.246,76.729
2.88,11.0,0.0,0.809,0.748,0.309,0.247,2.646,76.093
2.88,11.0,1.0,1.067,1.006,0.572,0.51,2.646,76.093
2.88,12.0,0.0,0.95,0.888,0.311,0.249,3.102,75.473
2.88,12.0,1.0,1.209,1.148,0.577,0.514,3.102,75.473
2.88,13.0,0.0,1.095,1.033,0.314,0.251,3.508,75.123
2.88,13.0,1.0,1.355,1.294,0.581,0.518,3.508,75.123
2.88,14.0,0.0,1.259,1.197,0.317,0.253,3.934,74.805
2.88,14.0,1.0,1.52,1.459,0.586,0.522,3.934,74.805
2.88,15.0,0.0,1.443,1.381,0.319,0.255,4.382,74.514
2.88,15.0,1.0,1.705,1.643,0.591,0.527,4.382,74.514
2.89,0.0,0.0,0.297,0.237,0.297,0.237,0.0,85.224
2.89,0.0,1.0,0.551,0.491,0.551,0.491,0.0,85.224
2.89,1.0,0.0,0.299,0.24,0.297,0.238,0.128,83.885
2.89,1.0,1.0,0.553,0.493,0.551,0.491,0.128,83.885
2.89,2.0,0.0,0.307,0.247,0.297,0.238,0.274,82.741
2.89,2.0,1.0,0.561,0.501,0.551,0.492,0.274,82.741
2.89,3.0,0.0,0.319,0.26,0.298,0.238,0.417,82.532
2.89,3.0,1.0,0.573,0.514,0.552,0.492,0.417,82.532
2.89,4.0,0.0,0.336,0.276,0.298,0.239,0.544,82.891
2.89,4.0,1.0,0.59,0.53,0.553,0.493,0.544,82.891
2.89,5.0,0.0,0.354,0.294,0.299,0.239,0.641,83.836
2.89,5.0,1.0,0.609,0.549,0.555,0.495,0.641,83.836
2.89,6.0,0.0,0.38,0.32,0.3,0.24,0.781,83.586
2.89,6.0,1.0,0.635,0.575,0.557,0.496,0.781,83.586
2.89,7.0,0.0,0.412,0.352,0.301,0.241,0.925,83.343
2.89,7.0,1.0,0.667,0.607,0.559,0.498,0.925,83.343
2.89,8.0,0.0,0.451,0.391,0.303,0.242,1.085,82.928
2.89,8.0,1.0,0.707,0.647,0.561,0.501,1.085,82.928
2.89,9.0,0.0,0.549,0.489,0.304,0.243,1.59,79.263
2.89,9.0,1.0,0.806,0.746,0.564,0.503,1.59,79.263
2.89,10.0,0.0,0.692,0.631,0.306,0.245,2.246,76.674
2.89,10.0,1.0,0.949,0.889,0.568,0.506,2.246,76.674
2.89,11.0,0.0,0.808,0.747,0.308,0.246,2.647,76.039
2.89,11.0,1.0,1.066,1.005,0.571,0.51,2.647,76.039
2.89,12.0,0.0,0.948,0.887,0.31,0.248,3.1,75.428
2.89,12.0,1.0,1.207,1.147,0.575,0.513,3.1,75.428
2.89,13.0,0.0,1.093,1.032,0.313,0.25,3.505,75.081
2.89,13.0,1.0,1.354,1.292,0.58,0.517,3.505,75.081
2.89,14.0,0.0,1.257,1.196,0.315,0.252,3.931,74.765
2.89,14.0,1.0,1.519,1.457,0.585,0.522,3.931,74.765
2.89,15.0,0.0,1.441,1.379,0.318,0.254,4.379,74.476
2.89,15.0,1.0,1.703,1.642,0.59,0.526,4.379,74.476
2.9,0.0,0.0,0.296,0.237,0.296,0.237,0.0,85.147
2.9,0.0,1.0,0.55,0.49,0.55,0.49,0.0,85.147
2.9,1.0,0.0,0.298,0.239,0.296,0.237,0.128,83.812
2.9,1.0,1.0,0.552,0.493,0.55,0.491,0.128,83.812
2.9,2.0,0.0,0.306,0.246,0.296,0.237,0.274,82.675
2.9,2.0,1.0,0.56,0.5,0.55,0.491,0.274,82.675
2.9,3.0,0.0,0.318,0.259,0.297,0.237,0.416,82.472
2.9,3.0,1.0,0.572,0.513,0.551,0.492,0.416,82.472
2.9,4.0,0.0,0.335,0.275,0.297,0.238,0.542,82.837
2.9,4.0,1.0,0.589,0.529,0.552,0.493,0.542,82.837
2.9,5.0,0.0,0.353,0.293,0.298,0.239,0.64,83.763
2.9,5.0,1.0,0.608,0.548,0.554,0.494,0.64,83.763
2.9,6.0,0.0,0.379,0.32,0.299,0.239,0.78,83.513
2.9,6.0,1.0,0.634,0.575,0.556,0.496,0.78,83.513
2.9,7.0,0.0,0.411,0.351,0.3,0.24,0.923,83.272
2.9,7.0,1.0,0.666,0.607,0.558,0.498,0.923,83.272
2.9,8.0,0.0,0.451,0.391,0.302,0.241,1.091,82.747
2.9,8.0,1.0,0.707,0.647,0.56,0.5,1.091,82.747
2.9,9.0,0.0,0.55,0.49,0.303,0.243,1.599,79.122
2.9,9.0,1.0,0.807,0.747,0.563,0.503,1.599,79.122
2.9,10.0,0.0,0.69,0.63,0.305,0.244,2.245,76.619
2.9,10.0,1.0,0.948,0.888,0.567,0.506,2.245,76.619
2.9,11.0,0.0,0.807,0.746,0.307,0.246,2.647,75.985
2.9,11.0,1.0,1.065,1.005,0.57,0.509,2.647,75.985
2.9,12.0,0.0,0.947,0.886,0.309,0.247,3.098,75.385
2.9,12.0,1.0,1.206,1.145,0.574,0.513,3.098,75.385
2.9,13.0,0.0,1.092,1.031,0.312,0.249,3.503,75.04
2.9,13.0,1.0,1.352,1.291,0.579,0.517,3.503,75.04
2.9,14.0,0.0,1.255,1.194,0.314,0.251,3.929,74.725
2.9,14.0,1.0,1.517,1.456,0.584,0.521,3.929,74.725
2.9,15.0,0.0,1.439,1.378,0.317,0.254,4.376,74.437
2.9,15.0,1.0,1.702,1.64,0.589,0.526,4.376,74.437
2.91,0.0,0.0,0.295,0.236,0.295,0.236,0.0,85.07
2.91,0.0,1.0,0.549,0.49,0.549,0.49,0.0,85.07
2.91,1.0,0.0,0.297,0.238,0.295,0.236,0.127,83.739
2.91,1.0,1.0,0.551,0.492,0.549,0.49,0.127,83.739
2.91,2.0,0.0,0.305,0.246,0.295,0.236,0.274,82.609
2.91,2.0,1.0,0.559,0.5,0.549,0.49,0.274,82.609
2.91,3.0,0.0,0.317,0.258,0.296,0.237,0.416,82.411
2.91,3.0,1.0,0.571,0.512,0.55,0.491,0.416,82.411
2.91,4.0,0.0,0.333,0.274,0.296,0.237,0.541,82.783
2.91,4.0,1.0,0.588,0.529,0.551,0.492,0.541,82.783
2.91,5.0,0.0,0.352,0.293,0.297,0.238,0.639,83.691
2.91,5.0,1.0,0.606,0.547,0.553,0.494,0.639,83.691
2.91,6.0,0.0,0.378,0.319,0.298,0.239,0.779,83.441
2.91,6.0,1.0,0.633,0.574,0.555,0.495,0.779,83.441
2.91,7.0,0.0,0.41,0.35,0.299,0.24,0.922,83.2
2.91,7.0,1.0,0.665,0.606,0.557,0.497,0.922,83.2
2.91,8.0,0.0,0.451,0.391,0.301,0.241,1.097,82.567
2.91,8.0,1.0,0.707,0.647,0.559,0.499,1.097,82.567
2.91,9.0,0.0,0.55,0.491,0.302,0.242,1.608,78.982
2.91,9.0,1.0,0.807,0.747,0.562,0.502,1.608,78.982
2.91,10.0,0.0,0.689,0.63,0.304,0.243,2.245,76.564
2.91,10.0,1.0,0.947,0.887,0.566,0.505,2.245,76.564
2.91,11.0,0.0,0.806,0.746,0.306,0.245,2.648,75.931
2.91,11.0,1.0,1.064,1.004,0.569,0.508,2.648,75.931
2.91,12.0,0.0,0.945,0.885,0.308,0.247,3.095,75.343
2.91,12.0,1.0,1.204,1.144,0.573,0.512,3.095,75.343
2.91,13.0,0.0,1.09,1.03,0.311,0.249,3.5,74.999
2.91,13.0,1.0,1.35,1.29,0.578,0.516,3.5,74.999
2.91,14.0,0.0,1.254,1.193,0.313,0.251,3.926,74.686
2.91,14.0,1.0,1.515,1.455,0.583,0.52,3.926,74.686
2.91,15.0,0.0,1.437,1.376,0.316,0.253,4.373,74.399
2.91,15.0,1.0,1.7,1.639,0.588,0.525,4.373,74.399
2.92,0.0,0.0,0.294,0.235,0.294,0.235,0.0,84.994
2.92,0.0,1.0,0.548,0.489,0.548,0.489,0.0,84.994
2.92,1.0,0.0,0.296,0.238,0.294,0.236,0.127,83.666
2.92,1.0,1.0,0.55,0.491,0.548,0.489,0.127,83.666
2.92,2.0,0.0,0.304,0.245,0.294,0.236,0.273,82.543
2.92,2.0,1.0,0.558,0.499,0.548,0.49,0.273,82.543
2.92,3.0,0.0,0.316,0.257,0.295,0.236,0.415,82.351
2.92,3.0,1.0,0.57,0.512,0.549,0.49,0.415,82.351
2.92,4.0,0.0,0.332,0.274,0.295,0.237,0.54,82.728
2.92,4.0,1.0,0.587,0.528,0.55,0.492,0.54,82.728
2.92,5.0,0.0,0.351,0.292,0.296,0.237,0.638,83.618
2.92,5.0,1.0,0.605,0.547,0.552,0.493,0.638,83.618
2.92,6.0,0.0,0.377,0.318,0.297,0.238,0.777,83.369
2.92,6.0,1.0,0.632,0.573,0.554,0.495,0.777,83.369
2.92,7.0,0.0,0.408,0.349,0.298,0.239,0.921,83.129
2.92,7.0,1.0,0.664,0.605,0.556,0.497,0.921,83.129
2.92,8.0,0.0,0.45,0.391,0.3,0.24,1.103,82.39
2.92,8.0,1.0,0.707,0.647,0.558,0.499,1.103,82.39
2.92,9.0,0.0,0.551,0.491,0.301,0.241,1.617,78.845
2.92,9.0,1.0,0.807,0.748,0.561,0.501,1.617,78.845
2.92,10.0,0.0,0.688,0.629,0.303,0.243,2.245,76.509
2.92,10.0,1.0,0.946,0.886,0.565,0.504,2.245,76.509
2.92,11.0,0.0,0.805,0.745,0.305,0.244,2.648,75.877
2.92,11.0,1.0,1.063,1.004,0.568,0.508,2.648,75.877
2.92,12.0,0.0,0.944,0.884,0.307,0.246,3.093,75.3
2.92,12.0,1.0,1.203,1.143,0.572,0.511,3.093,75.3
2.92,13.0,0.0,1.088,1.028,0.31,0.248,3.497,74.958
2.92,13.0,1.0,1.349,1.289,0.577,0.515,3.497,74.958
2.92,14.0,0.0,1.252,1.192,0.312,0.25,3.923,74.646
2.92,14.0,1.0,1.514,1.453,0.582,0.52,3.923,74.646
2.92,15.0,0.0,1.435,1.375,0.315,0.252,4.37,74.361
2.92,15.0,1.0,1.698,1.637,0.587,0.524,4.37,74.361
2.93,0.0,0.0,0.293,0.235,0.293,0.235,0.0,84.917
2.93,0.0,1.0,0.547,0.489,0.547,0.489,0.0,84.917
2.93,1.0,0.0,0.295,0.237,0.293,0.235,0.127,83.593
2.93,1.0,1.0,0.549,0.491,0.547,0.489,0.127,83.593
2.93,2.0,0.0,0.303,0.244,0.293,0.235,0.273,82.478
2.93,2.0,1.0,0.557,0.498,0.547,0.489,0.273,82.478
2.93,3.0,0.0,0.315,0.257,0.294,0.235,0.414,82.29
2.93,3.0,1.0,0.569,0.511,0.548,0.49,0.414,82.29
2.93,4.0,0.0,0.331,0.273,0.294,0.236,0.538,82.674
2.93,4.0,1.0,0.586,0.527,0.549,0.491,0.538,82.674
2.93,5.0,0.0,0.35,0.291,0.295,0.237,0.637,83.545
2.93,5.0,1.0,0.604,0.546,0.551,0.492,0.637,83.545
2.93,6.0,0.0,0.376,0.317,0.296,0.237,0.776,83.297
2.93,6.0,1.0,0.631,0.572,0.553,0.494,0.776,83.297
2.93,7.0,0.0,0.407,0.349,0.297,0.238,0.919,83.057
2.93,7.0,1.0,0.663,0.604,0.555,0.496,0.919,83.057
2.93,8.0,0.0,0.45,0.392,0.299,0.239,1.109,82.215
2.93,8.0,1.0,0.706,0.648,0.558,0.498,1.109,82.215
2.93,9.0,0.0,0.551,0.492,0.3,0.241,1.626,78.709
2.93,9.0,1.0,0.808,0.749,0.56,0.501,1.626,78.709
2.93,10.0,0.0,0.687,0.628,0.302,0.242,2.244,76.455
2.93,10.0,1.0,0.945,0.886,0.564,0.504,2.244,76.455
2.93,11.0,0.0,0.804,0.745,0.304,0.244,2.649,75.823
2.93,11.0,1.0,1.062,1.003,0.567,0.507,2.649,75.823
2.93,12.0,0.0,0.942,0.883,0.306,0.245,3.091,75.258
2.93,12.0,1.0,1.202,1.142,0.571,0.511,3.091,75.258
2.93,13.0,0.0,1.087,1.027,0.309,0.247,3.495,74.917
2.93,13.0,1.0,1.347,1.288,0.576,0.515,3.495,74.917
2.93,14.0,0.0,1.25,1.19,0.311,0.249,3.92,74.607
2.93,14.0,1.0,1.512,1.452,0.581,0.519,3.92,74.607
2.93,15.0,0.0,1.434,1.373,0.314,0.252,4.367,74.322
2.93,15.0,1.0,1.696,1.636,0.586,0.524,4.367,74.322
2.94,0.0,0.0,0.292,0.234,0.292,0.234,0.0,84.84
2.94,0.0,1.0,0.546,0.488,0.546,0.488,0.0,84.84
2.94,1.0,0.0,0.294,0.236,0.292,0.234,0.127,83.52
2.94,1.0,1.0,0.548,0.49,0.546,0.488,0.127,83.52
2.94,2.0,0.0,0.302,0.244,0.292,0.234,0.272,82.412
2.94,2.0,1.0,0.556,0.498,0.546,0.488,0.272,82.412
2.94,3.0,0.0,0.314,0.256,0.293,0.235,0.413,82.23
2.94,3.0,1.0,0.568,0.51,0.547,0.489,0.413,82.23
2.94,4.0,0.0,0.33,0.272,0.293,0.235,0.537,82.62
2.94,4.0,1.0,0.585,0.527,0.548,0.49,0.537,82.62
2.94,5.0,0.0,0.349,0.291,0.294,0.236,0.636,83.472
2.94,5.0,1.0,0.603,0.545,0.55,0.492,0.636,83.472
2.94,6.0,0.0,0.375,0.316,0.295,0.237,0.775,83.225
2.94,6.0,1.0,0.63,0.572,0.552,0.493,0.775,83.225
2.94,7.0,0.0,0.406,0.348,0.296,0.238,0.918,82.986
2.94,7.0,1.0,0.662,0.603,0.554,0.495,0.918,82.986
2.94,8.0,0.0,0.45,0.392,0.298,0.239,1.116,82.042
2.94,8.0,1.0,0.706,0.648,0.557,0.498,1.116,82.042
2.94,9.0,0.0,0.551,0.493,0.299,0.24,1.635,78.576
2.94,9.0,1.0,0.808,0.75,0.559,0.5,1.635,78.576
2.94,10.0,0.0,0.686,0.627,0.301,0.241,2.244,76.4
2.94,10.0,1.0,0.944,0.885,0.563,0.503,2.244,76.4
2.94,11.0,0.0,0.803,0.744,0.303,0.243,2.649,75.77
2.94,11.0,1.0,1.061,1.002,0.566,0.506,2.649,75.77
2.94,12.0,0.0,0.941,0.881,0.305,0.245,3.088,75.215
2.94,12.0,1.0,1.2,1.141,0.57,0.51,3.088,75.215
2.94,13.0,0.0,1.085,1.026,0.308,0.247,3.492,74.876
2.94,13.0,1.0,1.346,1.286,0.575,0.514,3.492,74.876
2.94,14.0,0.0,1.249,1.189,0.31,0.249,3.918,74.567
2.94,14.0,1.0,1.51,1.451,0.58,0.518,3.918,74.567
2.94,15.0,0.0,1.432,1.372,0.313,0.251,4.364,74.284
2.94,15.0,1.0,1.694,1.635,0.585,0.523,4.364,74.284
2.95,0.0,0.0,0.291,0.234,0.291,0.234,0.0,84.764
2.95,0.0,1.0,0.545,0.487,0.545,0.487,0.0,84.764
2.95,1.0,0.0,0.293,0.236,0.291,0.234,0.127,83.447
2.95,1.0,1.0,0.547,0.49,0.545,0.487,0.127,83.447
2.95,2.0,0.0,0.301,0.243,0.291,0.234,0.272,82.346
2.95,2.0,1.0,0.555,0.497,0.545,0.488,0.272,82.346
2.95,3.0,0.0,0.313,0.255,0.292,0.234,0.412,82.169
2.95,3.0,1.0,0.567,0.51,0.546,0.489,0.412,82.169
2.95,4.0,0.0,0.329,0.271,0.292,0.235,0.536,82.566
2.95,4.0,1.0,0.583,0.526,0.547,0.49,0.536,82.566
2.95,5.0,0.0,0.347,0.29,0.293,0.235,0.635,83.399
2.95,5.0,1.0,0.602,0.545,0.549,0.491,0.635,83.399
2.95,6.0,0.0,0.374,0.316,0.294,0.236,0.774,83.153
2.95,6.0,1.0,0.629,0.571,0.551,0.493,0.774,83.153
2.95,7.0,0.0,0.405,0.347,0.295,0.237,0.917,82.915
2.95,7.0,1.0,0.661,0.603,0.553,0.495,0.917,82.915
2.95,8.0,0.0,0.45,0.392,0.297,0.238,1.122,81.872
2.95,8.0,1.0,0.706,0.648,0.556,0.497,1.122,81.872
2.95,9.0,0.0,0.552,0.494,0.298,0.239,1.645,78.443
2.95,9.0,1.0,0.809,0.751,0.558,0.5,1.645,78.443
2.95,10.0,0.0,0.685,0.627,0.3,0.241,2.244,76.346
2.95,10.0,1.0,0.943,0.884,0.562,0.502,2.244,76.346
2.95,11.0,0.0,0.802,0.743,0.302,0.242,2.65,75.716
2.95,11.0,1.0,1.061,1.002,0.565,0.506,2.65,75.716
2.95,12.0,0.0,0.939,0.88,0.304,0.244,3.086,75.173
2.95,12.0,1.0,1.199,1.14,0.569,0.509,3.086,75.173
2.95,13.0,0.0,1.084,1.025,0.307,0.246,3.49,74.836
2.95,13.0,1.0,1.344,1.285,0.574,0.513,3.49,74.836
2.95,14.0,0.0,1.247,1.188,0.309,0.248,3.915,74.528
2.95,14.0,1.0,1.509,1.449,0.579,0.518,3.915,74.528
2.95,15.0,0.0,1.43,1.37,0.312,0.25,4.361,74.246
2.95,15.0,1.0,1.693,1.633,0.584,0.522,4.361,74.246
2.96,0.0,0.0,0.29,0.233,0.29,0.233,0.0,84.687
2.96,0.0,1.0,0.544,0.487,0.544,0.487,0.0,84.687
2.96,1.0,0.0,0.292,0.235,0.29,0.233,0.126,83.374
2.96,1.0,1.0,0.546,0.489,0.544,0.487,0.126,83.374
2.96,2.0,0.0,0.3,0.243,0.29,0.233,0.271,82.281
2.96,2.0,1.0,0.554,0.496,0.544,0.487,0.271,82.281
2.96,3.0,0.0,0.312,0.255,0.291,0.234,0.411,82.109
2.96,3.0,1.0,0.566,0.509,0.545,0.488,0.411,82.109
2.96,4.0,0.0,0.328,0.271,0.291,0.234,0.534,82.511
2.96,4.0,1.0,0.582,0.525,0.546,0.489,0.534,82.511
2.96,5.0,0.0,0.346,0.289,0.292,0.235,0.634,83.326
2.96,5.0,1.0,0.601,0.544,0.548,0.49,0.634,83.326
2.96,6.0,0.0,0.372,0.315,0.293,0.235,0.773,83.081
2.96,6.0,1.0,0.628,0.57,0.55,0.492,0.773,83.081
2.96,7.0,0.0,0.404,0.346,0.294,0.236,0.915,82.843
2.96,7.0,1.0,0.659,0.602,0.552,0.494,0.915,82.843
2.96,8.0,0.0,0.45,0.392,0.296,0.237,1.128,81.703
2.96,8.0,1.0,0.706,0.648,0.555,0.496,1.128,81.703
2.96,9.0,0.0,0.552,0.495,0.297,0.239,1.654,78.313
2.96,9.0,1.0,0.809,0.751,0.557,0.499,1.654,78.313
2.96,10.0,0.0,0.684,0.626,0.299,0.24,2.244,76.291
2.96,10.0,1.0,0.942,0.884,0.561,0.502,2.244,76.291
2.96,11.0,0.0,0.801,0.743,0.301,0.242,2.65,75.663
2.96,11.0,1.0,1.06,1.001,0.564,0.505,2.65,75.663
2.96,12.0,0.0,0.938,0.879,0.303,0.243,3.084,75.131
2.96,12.0,1.0,1.197,1.139,0.568,0.509,3.084,75.131
2.96,13.0,0.0,1.082,1.023,0.306,0.245,3.487,74.795
2.96,13.0,1.0,1.343,1.284,0.573,0.513,3.487,74.795
2.96,14.0,0.0,1.245,1.186,0.308,0.247,3.912,74.489
2.96,14.0,1.0,1.507,1.448,0.578,0.517,3.912,74.489
2.96,15.0,0.0,1.428,1.369,0.311,0.25,4.358,74.208
2.96,15.0,1.0,1.691,1.632,0.583,0.522,4.358,74.208
2.97,0.0,0.0,0.289,0.232,0.289,0.232,0.0,84.61
2.97,0.0,1.0,0.543,0.486,0.543,0.486,0.0,84.61
2.97,1.0,0.0,0.291,0.235,0.289,0.232,0.126,83.301
2.97,1.0,1.0,0.545,0.488,0.543,0.486,0.126,83.301
2.97,2.0,0.0,0.299,0.242,0.289,0.233,0.271,82.215
2.97,2.0,1.0,0.553,0.496,0.544,0.487,0.271,82.215
2.97,3.0,0.0,0.311,0.254,0.29,0.233,0.411,82.048
2.97,3.0,1.0,0.565,0.508,0.544,0.487,0.411,82.048
2.97,4.0,0.0,0.327,0.27,0.29,0.233,0.533,82.457
2.97,4.0,1.0,0.581,0.524,0.546,0.488,0.533,82.457
2.97,5.0,0.0,0.345,0.288,0.291,0.234,0.633,83.253
2.97,5.0,1.0,0.6,0.543,0.547,0.49,0.633,83.253
2.97,6.0,0.0,0.371,0.314,0.292,0.235,0.772,83.009
2.97,6.0,1.0,0.627,0.569,0.549,0.491,0.772,83.009
2.97,7.0,0.0,0.403,0.345,0.293,0.236,0.914,82.772
2.97,7.0,1.0,0.658,0.601,0.551,0.493,0.914,82.772
2.97,8.0,0.0,0.45,0.392,0.295,0.237,1.134,81.537
2.97,8.0,1.0,0.706,0.649,0.554,0.496,1.134,81.537
2.97,9.0,0.0,0.553,0.495,0.296,0.238,1.663,78.184
2.97,9.0,1.0,0.81,0.752,0.556,0.498,1.663,78.184
2.97,10.0,0.0,0.683,0.625,0.298,0.239,2.244,76.237
2.97,10.0,1.0,0.941,0.883,0.56,0.501,2.244,76.237
2.97,11.0,0.0,0.8,0.742,0.3,0.241,2.651,75.61
2.97,11.0,1.0,1.059,1.001,0.563,0.504,2.651,75.61
2.97,12.0,0.0,0.936,0.878,0.302,0.243,3.081,75.089
2.97,12.0,1.0,1.196,1.138,0.567,0.508,3.081,75.089
2.97,13.0,0.0,1.081,1.022,0.304,0.245,3.485,74.755
2.97,13.0,1.0,1.341,1.283,0.572,0.512,3.485,74.755
2.97,14.0,0.0,1.244,1.185,0.307,0.247,3.909,74.45
2.97,14.0,1.0,1.505,1.447,0.577,0.516,3.909,74.45
2.97,15.0,0.0,1.426,1.368,0.31,0.249,4.355,74.171
2.97,15.0,1.0,1.689,1.63,0.582,0.521,4.355,74.171
2.98,0.0,0.0,0.288,0.232,0.288,0.232,0.0,84.534
2.98,0.0,1.0,0.542,0.485,0.542,0.485,0.0,84.534
2.98,1.0,0.0,0.29,0.234,0.288,0.232,0.126,83.228
2.98,1.0,1.0,0.544,0.488,0.542,0.486,0.126,83.228
2.98,2.0,0.0,0.298,0.241,0.288,0.232,0.27,82.149
2.98,2.0,1.0,0.552,0.495,0.543,0.486,0.27,82.149
2.98,3.0,0.0,0.31,0.253,0.289,0.232,0.41,81.988
2.98,3.0,1.0,0.564,0.508,0.543,0.487,0.41,81.988
2.98,4.0,0.0,0.326,0.269,0.29,0.233,0.532,82.403
2.98,4.0,1.0,0.58,0.524,0.545,0.488,0.532,82.403
2.98,5.0,0.0,0.344,0.288,0.29,0.233,0.632,83.181
2.98,5.0,1.0,0.599,0.542,0.546,0.489,0.632,83.181
2.98,6.0,0.0,0.37,0.313,0.291,0.234,0.77,82.937
2.98,6.0,1.0,0.625,0.569,0.548,0.491,0.77,82.937
2.98,7.0,0.0,0.401,0.345,0.292,0.235,0.913,82.701
2.98,7.0,1.0,0.657,0.6,0.55,0.493,0.913,82.701
2.98,8.0,0.0,0.45,0.393,0.294,0.236,1.14,81.372
2.98,8.0,1.0,0.706,0.649,0.553,0.495,1.14,81.372
2.98,9.0,0.0,0.553,0.496,0.295,0.237,1.672,78.057
2.98,9.0,1.0,0.81,0.753,0.556,0.498,1.672,78.057
2.98,10.0,0.0,0.682,0.625,0.297,0.239,2.243,76.183
2.98,10.0,1.0,0.94,0.883,0.559,0.501,2.243,76.183
2.98,11.0,0.0,0.799,0.742,0.299,0.24,2.651,75.557
2.98,11.0,1.0,1.058,1.0,0.562,0.504,2.651,75.557
2.98,12.0,0.0,0.935,0.877,0.301,0.242,3.079,75.047
2.98,12.0,1.0,1.194,1.136,0.566,0.507,3.079,75.047
2.98,13.0,0.0,1.079,1.021,0.303,0.244,3.482,74.714
2.98,13.0,1.0,1.34,1.282,0.571,0.511,3.482,74.714
2.98,14.0,0.0,1.242,1.184,0.306,0.246,3.907,74.411
2.98,14.0,1.0,1.504,1.445,0.576,0.516,3.907,74.411
2.98,15.0,0.0,1.425,1.366,0.309,0.248,4.352,74.133
2.98,15.0,1.0,1.687,1.629,0.581,0.52,4.352,74.133
2.99,0.0,0.0,0.287,0.231,0.287,0.231,0.0,84.457
2.99,0.0,1.0,0.541,0.485,0.541,0.485,0.0,84.457
2.99,1.0,0.0,0.289,0.233,0.287,0.231,0.126,83.155
