Time,Altitude,Vertical_velocity
160.34,6130.3,-41.374
160.39,6128.2,-41.369
160.44,6126.2,-41.364
160.49,6124.1,-41.36
160.54,6122,-41.355
160.59,6120,-41.35
160.64,6117.9,-41.346
160.69,6115.8,-41.341
160.74,6113.8,-41.336
160.79,6111.7,-41.332
160.84,6109.6,-41.327
160.89,6107.6,-41.323
160.94,6105.5,-41.318
160.99,6103.4,-41.313
161.04,6101.4,-41.309
161.09,6099.3,-41.304
161.14,6097.2,-41.299
161.19,6095.2,-41.295
161.24,6093.1,-41.29
161.29,6091,-41.286
161.34,6089,-41.281
161.39,6086.9,-41.277
161.44,6084.9,-41.272
161.49,6082.8,-41.267
161.54,6080.7,-41.263
161.59,6078.7,-41.258
161.64,6076.6,-41.254
161.69,6074.5,-41.249
161.74,6072.5,-41.245
161.79,6070.4,-41.24
161.84,6068.4,-41.236
161.89,6066.3,-41.231
161.94,6064.2,-41.227
161.99,6062.2,-41.222
162.04,6060.1,-41.218
162.09,6058,-41.213
162.14,6056,-41.209
162.19,6053.9,-41.204
162.24,6051.9,-41.2
162.29,6049.8,-41.195
162.34,6047.7,-41.191
162.39,6045.7,-41.186
162.44,6043.6,-41.182
162.49,6041.6,-41.177
162.54,6039.5,-41.173
162.59,6037.5,-41.168
162.64,6035.4,-41.164
162.69,6033.3,-41.16
162.74,6031.3,-41.155
162.79,6029.2,-41.151
162.84,6027.2,-41.146
162.89,6025.1,-41.142
162.94,6023,-41.137
162.99,6021,-41.133
163.04,6018.9,-41.129
163.09,6016.9,-41.124
163.14,6014.8,-41.12
163.19,6012.8,-41.115
163.24,6010.7,-41.111
163.29,6008.7,-41.106
163.34,6006.6,-41.102
163.39,6004.5,-41.098
163.44,6002.5,-41.093
163.49,6000.4,-41.089
163.54,5998.4,-41.084
163.59,5996.3,-41.08
163.64,5994.3,-41.076
163.69,5992.2,-41.071
163.74,5990.2,-41.067
163.79,5988.1,-41.062
163.84,5986.1,-41.058
163.89,5984,-41.054
163.94,5982,-41.049
163.99,5979.9,-41.045
164.04,5977.9,-41.04
164.09,5975.8,-41.036
164.14,5973.7,-41.031
164.19,5971.7,-41.027
164.24,5969.6,-41.022
164.29,5967.6,-41.018
164.34,5965.5,-41.013
164.39,5963.5,-41.009
164.44,5961.4,-41.005
164.49,5959.4,-41
164.54,5957.3,-40.996
164.59,5955.3,-40.991
164.64,5953.2,-40.987
164.69,5951.2,-40.982
164.74,5949.1,-40.978
164.79,5947.1,-40.973
164.84,5945,-40.969
164.89,5943,-40.964
164.94,5941,-40.96
164.99,5938.9,-40.955
165.04,5936.9,-40.951
165.09,5934.8,-40.946
165.14,5932.8,-40.942
165.19,5930.7,-40.937
165.24,5928.7,-40.933
165.29,5926.6,-40.928
165.34,5924.6,-40.923
165.39,5922.5,-40.919
165.44,5920.5,-40.914
165.49,5918.4,-40.91
165.54,5916.4,-40.905
165.59,5914.3,-40.901
165.64,5912.3,-40.896
165.69,5910.3,-40.892
165.74,5908.2,-40.887
165.79,5906.2,-40.883
165.84,5904.1,-40.878
165.89,5902.1,-40.874
165.94,5900,-40.869
165.99,5898,-40.865
166.04,5896,-40.86
166.09,5893.9,-40.856
166.14,5891.9,-40.851
166.19,5889.8,-40.847
166.24,5887.8,-40.842
166.29,5885.7,-40.838
166.34,5883.7,-40.833
166.39,5881.7,-40.828
166.44,5879.6,-40.824
166.49,5877.6,-40.819
166.54,5875.5,-40.815
166.59,5873.5,-40.81
166.64,5871.5,-40.806
166.69,5869.4,-40.801
166.74,5867.4,-40.797
166.79,5865.3,-40.792
166.84,5863.3,-40.788
166.89,5861.3,-40.783
166.94,5859.2,-40.779
166.99,5857.2,-40.774
167.04,5855.1,-40.77
167.09,5853.1,-40.765
167.14,5851.1,-40.76
167.19,5849,-40.756
167.24,5847,-40.751
167.29,5844.9,-40.747
167.34,5842.9,-40.742
167.39,5840.9,-40.738
167.44,5838.8,-40.733
167.49,5836.8,-40.729
167.54,5834.8,-40.724
167.59,5832.7,-40.72
167.64,5830.7,-40.715
167.69,5828.7,-40.71
167.74,5826.6,-40.706
167.79,5824.6,-40.701
167.84,5822.5,-40.697
167.89,5820.5,-40.692
167.94,5818.5,-40.688
167.99,5816.4,-40.683
168.04,5814.4,-40.679
168.09,5812.4,-40.674
168.14,5810.3,-40.67
168.19,5808.3,-40.665
168.24,5806.3,-40.661
168.29,5804.2,-40.656
168.34,5802.2,-40.651
168.39,5800.2,-40.647
168.44,5798.1,-40.642
168.49,5796.1,-40.638
168.54,5794.1,-40.633
168.59,5792.1,-40.629
168.64,5790,-40.624
168.69,5788,-40.62
168.74,5786,-40.615
168.79,5783.9,-40.611
168.84,5781.9,-40.606
168.89,5779.9,-40.602
168.94,5777.8,-40.597
168.99,5775.8,-40.593
169.04,5773.8,-40.588
169.09,5771.7,-40.584
169.14,5769.7,-40.579
169.19,5767.7,-40.574
169.24,5765.7,-40.57
169.29,5763.6,-40.565
169.34,5761.6,-40.561
169.39,5759.6,-40.556
169.44,5757.6,-40.552
169.49,5755.5,-40.547
169.54,5753.5,-40.543
169.59,5751.5,-40.538
169.64,5749.4,-40.534
169.69,5747.4,-40.529
169.74,5745.4,-40.525
169.79,5743.4,-40.52
169.84,5741.3,-40.516
169.89,5739.3,-40.512
169.94,5737.3,-40.507
169.99,5735.3,-40.503
170.04,5733.2,-40.498
170.09,5731.2,-40.494
170.14,5729.2,-40.489
170.19,5727.2,-40.485
170.24,5725.1,-40.48
170.29,5723.1,-40.476
170.34,5721.1,-40.471
170.39,5719.1,-40.467
170.44,5717,-40.462
170.49,5715,-40.458
170.54,5713,-40.453
170.59,5711,-40.449
170.64,5709,-40.445
170.69,5706.9,-40.44
170.74,5704.9,-40.436
170.79,5702.9,-40.431
170.84,5700.9,-40.427
170.89,5698.8,-40.422
170.94,5696.8,-40.418
170.99,5694.8,-40.414
171.04,5692.8,-40.409
171.09,5690.8,-40.405
171.14,5688.7,-40.4
171.19,5686.7,-40.396
171.24,5684.7,-40.392
171.29,5682.7,-40.387
171.34,5680.7,-40.383
171.39,5678.6,-40.378
171.44,5676.6,-40.374
171.49,5674.6,-40.37
171.54,5672.6,-40.365
171.59,5670.6,-40.361
171.64,5668.6,-40.356
171.69,5666.5,-40.352
171.74,5664.5,-40.348
171.79,5662.5,-40.343
171.84,5660.5,-40.339
171.89,5658.5,-40.335
171.94,5656.4,-40.33
171.99,5654.4,-40.326
172.04,5652.4,-40.321
172.09,5650.4,-40.317
172.14,5648.4,-40.313
172.19,5646.4,-40.308
172.24,5644.4,-40.304
172.29,5642.3,-40.3
172.34,5640.3,-40.295
172.39,5638.3,-40.291
172.44,5636.3,-40.287
172.49,5634.3,-40.282
172.54,5632.3,-40.278
172.59,5630.3,-40.274
172.64,5628.2,-40.269
172.69,5626.2,-40.265
172.74,5624.2,-40.261
172.79,5622.2,-40.256
172.84,5620.2,-40.252
172.89,5618.2,-40.248
172.94,5616.2,-40.243
172.99,5614.2,-40.239
173.04,5612.1,-40.235
173.09,5610.1,-40.23
173.14,5608.1,-40.226
173.19,5606.1,-40.222
173.24,5604.1,-40.217
173.29,5602.1,-40.213
173.34,5600.1,-40.209
173.39,5598.1,-40.205
173.44,5596.1,-40.2
173.49,5594,-40.196
173.54,5592,-40.192
173.59,5590,-40.187
173.64,5588,-40.183
173.69,5586,-40.179
173.74,5584,-40.175
173.79,5582,-40.17
173.84,5580,-40.166
173.89,5578,-40.162
173.94,5576,-40.158
173.99,5574,-40.153
174.04,5571.9,-40.149
174.09,5569.9,-40.145
174.14,5567.9,-40.141
174.19,5565.9,-40.136
174.24,5563.9,-40.132
174.29,5561.9,-40.128
174.34,5559.9,-40.124
174.39,5557.9,-40.119
174.44,5555.9,-40.115
174.49,5553.9,-40.111
174.54,5551.9,-40.107
174.59,5549.9,-40.103
174.64,5547.9,-40.098
174.69,5545.9,-40.094
174.74,5543.9,-40.09
174.79,5541.9,-40.086
174.84,5539.9,-40.082
174.89,5537.9,-40.077
174.94,5535.8,-40.073
174.99,5533.8,-40.069
175.04,5531.8,-40.065
175.09,5529.8,-40.061
175.14,5527.8,-40.057
175.19,5525.8,-40.052
175.24,5523.8,-40.048
175.29,5521.8,-40.044
175.34,5519.8,-40.04
175.39,5517.8,-40.036
175.44,5515.8,-40.032
175.49,5513.8,-40.027
175.54,5511.8,-40.023
175.59,5509.8,-40.019
175.64,5507.8,-40.015
175.69,5505.8,-40.011
175.74,5503.8,-40.007
175.79,5501.8,-40.003
175.84,5499.8,-39.998
175.89,5497.8,-39.994
175.94,5495.8,-39.99
175.99,5493.8,-39.986
176.04,5491.8,-39.982
176.09,5489.8,-39.978
176.14,5487.8,-39.974
176.19,5485.8,-39.97
176.24,5483.8,-39.965
176.29,5481.8,-39.961
176.34,5479.8,-39.957
176.39,5477.8,-39.953
176.44,5475.8,-39.949
176.49,5473.8,-39.945
176.54,5471.8,-39.94
176.59,5469.8,-39.936
176.64,5467.8,-39.932
176.69,5465.8,-39.928
176.74,5463.8,-39.924
176.79,5461.9,-39.919
176.84,5459.9,-39.915
176.89,5457.9,-39.911
176.94,5455.9,-39.907
176.99,5453.9,-39.903
177.04,5451.9,-39.899
177.09,5449.9,-39.894
177.14,5447.9,-39.89
177.19,5445.9,-39.886
177.24,5443.9,-39.882
177.29,5441.9,-39.878
177.34,5439.9,-39.873
177.39,5437.9,-39.869
177.44,5435.9,-39.865
177.49,5433.9,-39.861
177.54,5431.9,-39.857
177.59,5429.9,-39.852
177.64,5428,-39.848
177.69,5426,-39.844
177.74,5424,-39.84
177.79,5422,-39.835
177.84,5420,-39.831
177.89,5418,-39.827
177.94,5416,-39.823
177.99,5414,-39.819
178.04,5412,-39.814
178.09,5410,-39.81
178.14,5408,-39.806
178.19,5406,-39.802
178.24,5404.1,-39.797
178.29,5402.1,-39.793
178.34,5400.1,-39.789
178.39,5398.1,-39.785
178.44,5396.1,-39.78
178.49,5394.1,-39.776
178.54,5392.1,-39.772
178.59,5390.1,-39.768
178.64,5388.1,-39.763
178.69,5386.2,-39.759
178.74,5384.2,-39.755
178.79,5382.2,-39.751
178.84,5380.2,-39.746
178.89,5378.2,-39.742
178.94,5376.2,-39.738
178.99,5374.2,-39.734
179.04,5372.2,-39.729
179.09,5370.3,-39.725
179.14,5368.3,-39.721
179.19,5366.3,-39.717
179.24,5364.3,-39.712
179.29,5362.3,-39.708
179.34,5360.3,-39.704
179.39,5358.3,-39.699
179.44,5356.4,-39.695
179.49,5354.4,-39.691
179.54,5352.4,-39.687
179.59,5350.4,-39.682
179.64,5348.4,-39.678
179.69,5346.4,-39.674
179.74,5344.5,-39.67
179.79,5342.5,-39.665
179.84,5340.5,-39.661
179.89,5338.5,-39.657
179.94,5336.5,-39.652
179.99,5334.5,-39.648
180.04,5332.6,-39.644
180.09,5330.6,-39.64
180.14,5328.6,-39.635
180.19,5326.6,-39.631
180.24,5324.6,-39.627
180.29,5322.7,-39.623
180.34,5320.7,-39.618
180.39,5318.7,-39.614
180.44,5316.7,-39.61
180.49,5314.7,-39.605
180.54,5312.8,-39.601
180.59,5310.8,-39.597
180.64,5308.8,-39.593
180.69,5306.8,-39.588
180.74,5304.8,-39.584
180.79,5302.9,-39.58
180.84,5300.9,-39.576
180.89,5298.9,-39.571
180.94,5296.9,-39.567
180.99,5294.9,-39.563
181.04,5293,-39.559
181.09,5291,-39.554
181.14,5289,-39.55
181.19,5287,-39.546
181.24,5285.1,-39.542
181.29,5283.1,-39.537
181.34,5281.1,-39.533
181.39,5279.1,-39.529
181.44,5277.1,-39.525
181.49,5275.2,-39.52
181.54,5273.2,-39.516
181.59,5271.2,-39.512
181.64,5269.2,-39.508
181.69,5267.3,-39.504
181.74,5265.3,-39.499
181.79,5263.3,-39.495
181.84,5261.3,-39.491
181.89,5259.4,-39.487
181.94,5257.4,-39.482
181.99,5255.4,-39.478
182.04,5253.4,-39.474
182.09,5251.5,-39.47
182.14,5249.5,-39.466
182.19,5247.5,-39.461
182.24,5245.6,-39.457
182.29,5243.6,-39.453
182.34,5241.6,-39.449
182.39,5239.6,-39.445
182.44,5237.7,-39.44
182.49,5235.7,-39.436
182.54,5233.7,-39.432
182.59,5231.7,-39.428
182.64,5229.8,-39.424
182.69,5227.8,-39.42
182.74,5225.8,-39.415
182.79,5223.9,-39.411
182.84,5221.9,-39.407
182.89,5219.9,-39.403
182.94,5218,-39.399
182.99,5216,-39.394
183.04,5214,-39.39
183.09,5212,-39.386
183.14,5210.1,-39.382
183.19,5208.1,-39.378
183.24,5206.1,-39.374
183.29,5204.2,-39.37
183.34,5202.2,-39.365
183.39,5200.2,-39.361
183.44,5198.3,-39.357
183.49,5196.3,-39.353
183.54,5194.3,-39.349
183.59,5192.4,-39.345
183.64,5190.4,-39.34
183.69,5188.4,-39.336
183.74,5186.5,-39.332
183.79,5184.5,-39.328
183.84,5182.5,-39.324
183.89,5180.6,-39.32
183.94,5178.6,-39.316
183.99,5176.6,-39.312
184.04,5174.7,-39.307
184.09,5172.7,-39.303
184.14,5170.7,-39.299
184.19,5168.8,-39.295
184.24,5166.8,-39.291
184.29,5164.8,-39.287
184.34,5162.9,-39.283
184.39,5160.9,-39.279
184.44,5158.9,-39.274
184.49,5157,-39.27
184.54,5155,-39.266
184.59,5153.1,-39.262
184.64,5151.1,-39.258
184.69,5149.1,-39.254
184.74,5147.2,-39.25
184.79,5145.2,-39.246
184.84,5143.2,-39.242
184.89,5141.3,-39.238
184.94,5139.3,-39.234
184.99,5137.4,-39.229
185.04,5135.4,-39.225
185.09,5133.4,-39.221
185.14,5131.5,-39.217
185.19,5129.5,-39.213
185.24,5127.6,-39.209
185.29,5125.6,-39.205
185.34,5123.6,-39.201
185.39,5121.7,-39.197
185.44,5119.7,-39.193
185.49,5117.8,-39.189
185.54,5115.8,-39.185
185.59,5113.8,-39.181
185.64,5111.9,-39.177
185.69,5109.9,-39.173
185.74,5108,-39.169
185.79,5106,-39.165
185.84,5104,-39.161
185.89,5102.1,-39.157
185.94,5100.1,-39.153
185.99,5098.2,-39.149
186.04,5096.2,-39.145
186.09,5094.3,-39.141
186.14,5092.3,-39.137
186.19,5090.3,-39.133
186.24,5088.4,-39.129
186.29,5086.4,-39.125
186.34,5084.5,-39.121
186.39,5082.5,-39.117
186.44,5080.6,-39.113
186.49,5078.6,-39.109
186.54,5076.6,-39.105
186.59,5074.7,-39.101
186.64,5072.7,-39.097
186.69,5070.8,-39.093
186.74,5068.8,-39.089
186.79,5066.9,-39.085
186.84,5064.9,-39.081
186.89,5063,-39.077
186.94,5061,-39.073
186.99,5059.1,-39.069
187.04,5057.1,-39.065
187.09,5055.2,-39.061
187.14,5053.2,-39.057
187.19,5051.2,-39.053
187.24,5049.3,-39.049
187.29,5047.3,-39.045
187.34,5045.4,-39.041
187.39,5043.4,-39.038
187.44,5041.5,-39.034
187.49,5039.5,-39.03
187.54,5037.6,-39.026
187.59,5035.6,-39.022
187.64,5033.7,-39.018
187.69,5031.7,-39.014
187.74,5029.8,-39.01
187.79,5027.8,-39.006
187.84,5025.9,-39.002
187.89,5023.9,-38.998
187.94,5022,-38.995
187.99,5020,-38.991
188.04,5018.1,-38.987
188.09,5016.1,-38.983
188.14,5014.2,-38.979
188.19,5012.2,-38.975
188.24,5010.3,-38.971
188.29,5008.3,-38.967
188.34,5006.4,-38.963
188.39,5004.4,-38.96
188.44,5002.5,-38.956
188.49,5000.5,-38.952
188.54,4998.6,-38.948
188.59,4996.7,-38.944
188.64,4994.7,-38.94
188.69,4992.8,-38.936
188.74,4990.8,-38.932
188.79,4988.9,-38.929
188.84,4986.9,-38.925
188.89,4985,-38.921
188.94,4983,-38.917
188.99,4981.1,-38.913
189.04,4979.1,-38.909
189.09,4977.2,-38.905
189.14,4975.2,-38.901
189.19,4973.3,-38.897
189.24,4971.4,-38.893
189.29,4969.4,-38.889
189.34,4967.5,-38.886
189.39,4965.5,-38.882
189.44,4963.6,-38.878
189.49,4961.6,-38.874
189.54,4959.7,-38.87
189.59,4957.7,-38.866
189.64,4955.8,-38.862
189.69,4953.9,-38.858
189.74,4951.9,-38.854
189.79,4950,-38.85
189.84,4948,-38.846
189.89,4946.1,-38.842
189.94,4944.1,-38.838
189.99,4942.2,-38.834
190.04,4940.3,-38.83
190.09,4938.3,-38.827
190.14,4936.4,-38.823
190.19,4934.4,-38.819
190.24,4932.5,-38.815
190.29,4930.6,-38.811
190.34,4928.6,-38.807
190.39,4926.7,-38.803
190.44,4924.7,-38.799
190.49,4922.8,-38.795
190.54,4920.9,-38.791
190.59,4918.9,-38.787
190.64,4917,-38.783
190.69,4915,-38.779
190.74,4913.1,-38.775
190.79,4911.2,-38.771
190.84,4909.2,-38.767
190.89,4907.3,-38.763
190.94,4905.3,-38.759
190.99,4903.4,-38.755
191.04,4901.5,-38.751
191.09,4899.5,-38.747
191.14,4897.6,-38.743
191.19,4895.7,-38.739
191.24,4893.7,-38.735
191.29,4891.8,-38.731
191.34,4889.9,-38.727
191.39,4887.9,-38.723
191.44,4886,-38.719
191.49,4884,-38.715
191.54,4882.1,-38.711
191.59,4880.2,-38.707
191.64,4878.2,-38.703
191.69,4876.3,-38.699
191.74,4874.4,-38.695
191.79,4872.4,-38.691
191.84,4870.5,-38.687
191.89,4868.6,-38.683
191.94,4866.6,-38.679
191.99,4864.7,-38.675
192.04,4862.8,-38.671
192.09,4860.8,-38.667
192.14,4858.9,-38.663
192.19,4857,-38.659
192.24,4855,-38.655
192.29,4853.1,-38.651
192.34,4851.2,-38.647
192.39,4849.2,-38.643
192.44,4847.3,-38.639
192.49,4845.4,-38.635
192.54,4843.4,-38.631
192.59,4841.5,-38.627
192.64,4839.6,-38.623
192.69,4837.6,-38.619
192.74,4835.7,-38.615
192.79,4833.8,-38.611
192.84,4831.8,-38.607
192.89,4829.9,-38.603
192.94,4828,-38.599
192.99,4826.1,-38.595
193.04,4824.1,-38.591
193.09,4822.2,-38.587
193.14,4820.3,-38.583
193.19,4818.3,-38.579
193.24,4816.4,-38.575
193.29,4814.5,-38.571
193.34,4812.6,-38.567
193.39,4810.6,-38.563
193.44,4808.7,-38.559
193.49,4806.8,-38.555
193.54,4804.8,-38.551
193.59,4802.9,-38.547
193.64,4801,-38.543
193.69,4799.1,-38.539
193.74,4797.1,-38.535
193.79,4795.2,-38.531
193.84,4793.3,-38.527
193.89,4791.4,-38.523
193.94,4789.4,-38.519
193.99,4787.5,-38.515
194.04,4785.6,-38.511
194.09,4783.7,-38.507
194.14,4781.7,-38.503
194.19,4779.8,-38.499
194.24,4777.9,-38.495
194.29,4776,-38.491
194.34,4774,-38.487
194.39,4772.1,-38.483
194.44,4770.2,-38.479
194.49,4768.3,-38.475
194.54,4766.3,-38.471
194.59,4764.4,-38.467
194.64,4762.5,-38.463
194.69,4760.6,-38.459
194.74,4758.6,-38.455
194.79,4756.7,-38.452
194.84,4754.8,-38.448
194.89,4752.9,-38.444
194.94,4751,-38.44
194.99,4749,-38.436
195.04,4747.1,-38.432
195.09,4745.2,-38.428
195.14,4743.3,-38.424
195.19,4741.3,-38.42
195.24,4739.4,-38.416
195.29,4737.5,-38.412
195.34,4735.6,-38.408
195.39,4733.7,-38.404
195.44,4731.7,-38.4
195.49,4729.8,-38.396
195.54,4727.9,-38.393
195.59,4726,-38.389
195.64,4724.1,-38.385
195.69,4722.1,-38.381
195.74,4720.2,-38.377
195.79,4718.3,-38.373
195.84,4716.4,-38.369
195.89,4714.5,-38.365
195.94,4712.6,-38.361
195.99,4710.6,-38.357
196.04,4708.7,-38.353
196.09,4706.8,-38.349
196.14,4704.9,-38.346
196.19,4703,-38.342
196.24,4701,-38.338
196.29,4699.1,-38.334
196.34,4697.2,-38.33
196.39,4695.3,-38.326
196.44,4693.4,-38.322
196.49,4691.5,-38.318
196.54,4689.5,-38.314
196.59,4687.6,-38.311
196.64,4685.7,-38.307
196.69,4683.8,-38.303
196.74,4681.9,-38.299
196.79,4680,-38.295
196.84,4678.1,-38.291
196.89,4676.1,-38.287
196.94,4674.2,-38.283
196.99,4672.3,-38.28
197.04,4670.4,-38.276
197.09,4668.5,-38.272
197.14,4666.6,-38.268
197.19,4664.7,-38.264
197.24,4662.7,-38.26
197.29,4660.8,-38.256
197.34,4658.9,-38.253
197.39,4657,-38.249
197.44,4655.1,-38.245
197.49,4653.2,-38.241
197.54,4651.3,-38.237
197.59,4649.4,-38.233
197.64,4647.4,-38.229
197.69,4645.5,-38.226
197.74,4643.6,-38.222
197.79,4641.7,-38.218
197.84,4639.8,-38.214
197.89,4637.9,-38.21
197.94,4636,-38.206
197.99,4634.1,-38.203
198.04,4632.2,-38.199
198.09,4630.3,-38.195
198.14,4628.3,-38.191
198.19,4626.4,-38.187
198.24,4624.5,-38.184
198.29,4622.6,-38.18
198.34,4620.7,-38.176
198.39,4618.8,-38.172
198.44,4616.9,-38.168
198.49,4615,-38.165
198.54,4613.1,-38.161
198.59,4611.2,-38.157
198.64,4609.3,-38.153
198.69,4607.4,-38.149
198.74,4605.4,-38.146
198.79,4603.5,-38.142
198.84,4601.6,-38.138
198.89,4599.7,-38.134
198.94,4597.8,-38.131
198.99,4595.9,-38.127
199.04,4594,-38.123
199.09,4592.1,-38.119
199.14,4590.2,-38.116
199.19,4588.3,-38.112
199.24,4586.4,-38.108
199.29,4584.5,-38.104
199.34,4582.6,-38.101
199.39,4580.7,-38.097
199.44,4578.8,-38.093
199.49,4576.9,-38.089
199.54,4575,-38.086
199.59,4573,-38.082
199.64,4571.1,-38.078
199.69,4569.2,-38.075
199.74,4567.3,-38.071
199.79,4565.4,-38.067
199.84,4563.5,-38.063
199.89,4561.6,-38.06
199.94,4559.7,-38.056
199.99,4557.8,-38.052
200.04,4555.9,-38.049
200.09,4554,-38.045
200.14,4552.1,-38.041
200.19,4550.2,-38.038
200.24,4548.3,-38.034
200.29,4546.4,-38.03
200.34,4544.5,-38.027
200.39,4542.6,-38.023
200.44,4540.7,-38.019
200.49,4538.8,-38.016
200.54,4536.9,-38.012
200.59,4535,-38.008
200.64,4533.1,-38.005
200.69,4531.2,-38.001
200.74,4529.3,-37.997
200.79,4527.4,-37.994
200.84,4525.5,-37.99
200.89,4523.6,-37.986
200.94,4521.7,-37.983
200.99,4519.8,-37.979
201.04,4517.9,-37.975
201.09,4516,-37.972
201.14,4514.1,-37.968
201.19,4512.2,-37.964
201.24,4510.3,-37.961
201.29,4508.4,-37.957
201.34,4506.5,-37.953
201.39,4504.6,-37.95
201.44,4502.7,-37.946
201.49,4500.8,-37.943
201.54,4498.9,-37.939
201.59,4497,-37.935
201.64,4495.1,-37.932
201.69,4493.2,-37.928
201.74,4491.3,-37.924
201.79,4489.4,-37.921
201.84,4487.5,-37.917
201.89,4485.7,-37.913
201.94,4483.8,-37.91
201.99,4481.9,-37.906
202.04,4480,-37.902
202.09,4478.1,-37.899
202.14,4476.2,-37.895
202.19,4474.3,-37.891
202.24,4472.4,-37.888
202.29,4470.5,-37.884
202.34,4468.6,-37.88
202.39,4466.7,-37.877
202.44,4464.8,-37.873
202.49,4462.9,-37.869
202.54,4461,-37.866
202.59,4459.1,-37.862
202.64,4457.2,-37.858
202.69,4455.3,-37.855
202.74,4453.5,-37.851
202.79,4451.6,-37.847
202.84,4449.7,-37.843
202.89,4447.8,-37.84
202.94,4445.9,-37.836
202.99,4444,-37.832
203.04,4442.1,-37.829
203.09,4440.2,-37.825
203.14,4438.3,-37.821
203.19,4436.4,-37.818
203.24,4434.5,-37.814
203.29,4432.6,-37.81
203.34,4430.8,-37.806
203.39,4428.9,-37.803
203.44,4427,-37.799
203.49,4425.1,-37.795
203.54,4423.2,-37.792
203.59,4421.3,-37.788
203.64,4419.4,-37.784
203.69,4417.5,-37.78
203.74,4415.6,-37.777
203.79,4413.7,-37.773
203.84,4411.9,-37.769
203.89,4410,-37.766
203.94,4408.1,-37.762
203.99,4406.2,-37.758
204.04,4404.3,-37.754
204.09,4402.4,-37.751
204.14,4400.5,-37.747
204.19,4398.6,-37.743
204.24,4396.8,-37.739
204.29,4394.9,-37.736
204.34,4393,-37.732
204.39,4391.1,-37.728
204.44,4389.2,-37.724
204.49,4387.3,-37.721
204.54,4385.4,-37.717
204.59,4383.6,-37.713
204.64,4381.7,-37.709
204.69,4379.8,-37.706
204.74,4377.9,-37.702
204.79,4376,-37.698
204.84,4374.1,-37.694
204.89,4372.2,-37.691
204.94,4370.4,-37.687
204.99,4368.5,-37.683
205.04,4366.6,-37.679
205.09,4364.7,-37.676
205.14,4362.8,-37.672
205.19,4360.9,-37.668
205.24,4359.1,-37.664
205.29,4357.2,-37.66
205.34,4355.3,-37.657
205.39,4353.4,-37.653
205.44,4351.5,-37.649
205.49,4349.6,-37.645
205.54,4347.8,-37.642
205.59,4345.9,-37.638
205.64,4344,-37.634
205.69,4342.1,-37.63
205.74,4340.2,-37.626
205.79,4338.4,-37.623
205.84,4336.5,-37.619
205.89,4334.6,-37.615
205.94,4332.7,-37.611
205.99,4330.8,-37.608
206.04,4329,-37.604
206.09,4327.1,-37.6
206.14,4325.2,-37.596
206.19,4323.3,-37.592
206.24,4321.4,-37.589
206.29,4319.6,-37.585
206.34,4317.7,-37.581
206.39,4315.8,-37.577
206.44,4313.9,-37.574
206.49,4312,-37.57
206.54,4310.2,-37.566
206.59,4308.3,-37.562
206.64,4306.4,-37.559
206.69,4304.5,-37.555
206.74,4302.6,-37.551
206.79,4300.8,-37.547
206.84,4298.9,-37.544
206.89,4297,-37.54
206.94,4295.1,-37.536
206.99,4293.3,-37.532
207.04,4291.4,-37.529
207.09,4289.5,-37.525
207.14,4287.6,-37.521
207.19,4285.8,-37.517
207.24,4283.9,-37.514
207.29,4282,-37.51
207.34,4280.1,-37.506
207.39,4278.3,-37.502
207.44,4276.4,-37.499
207.49,4274.5,-37.495
207.54,4272.6,-37.491
207.59,4270.8,-37.488
207.64,4268.9,-37.484
207.69,4267,-37.48
207.74,4265.1,-37.476
207.79,4263.3,-37.473
207.84,4261.4,-37.469
207.89,4259.5,-37.465
207.94,4257.6,-37.462
207.99,4255.8,-37.458
208.04,4253.9,-37.454
208.09,4252,-37.45
208.14,4250.1,-37.447
208.19,4248.3,-37.443
208.24,4246.4,-37.439
208.29,4244.5,-37.436
208.34,4242.7,-37.432
208.39,4240.8,-37.428
208.44,4238.9,-37.425
208.49,4237,-37.421
208.54,4235.2,-37.417
208.59,4233.3,-37.413
208.64,4231.4,-37.41
208.69,4229.6,-37.406
208.74,4227.7,-37.402
208.79,4225.8,-37.399
208.84,4224,-37.395
208.89,4222.1,-37.391
208.94,4220.2,-37.388
208.99,4218.3,-37.384
209.04,4216.5,-37.38
209.09,4214.6,-37.377
209.14,4212.7,-37.373
209.19,4210.9,-37.369
209.24,4209,-37.366
209.29,4207.1,-37.362
209.34,4205.3,-37.358
209.39,4203.4,-37.355
209.44,4201.5,-37.351
209.49,4199.7,-37.347
209.54,4197.8,-37.344
209.59,4195.9,-37.34
209.64,4194.1,-37.336
209.69,4192.2,-37.333
209.74,4190.3,-37.329
209.79,4188.5,-37.325
209.84,4186.6,-37.322
209.89,4184.7,-37.318
209.94,4182.9,-37.314
209.99,4181,-37.311
210.04,4179.1,-37.307
210.09,4177.3,-37.303
210.14,4175.4,-37.3
210.19,4173.5,-37.296
210.24,4171.7,-37.293
210.29,4169.8,-37.289
210.34,4167.9,-37.285
210.39,4166.1,-37.282
210.44,4164.2,-37.278
210.49,4162.4,-37.274
210.54,4160.5,-37.271
210.59,4158.6,-37.267
210.64,4156.8,-37.264
210.69,4154.9,-37.26
210.74,4153,-37.256
210.79,4151.2,-37.253
210.84,4149.3,-37.249
210.89,4147.4,-37.246
210.94,4145.6,-37.242
210.99,4143.7,-37.238
211.04,4141.9,-37.235
